stream,base,tag,value,n_removed,n_remaining,before_pass_pct,after_pass_pct,before_bust_pct,after_bust_pct,before_exp_pct,after_exp_pct,before_pass_count,after_pass_count,before_eligible_starts,after_eligible_starts,before_funded_per_slot_year,after_funded_per_slot_year,delta_funded_per_slot_year,years_hold,years_eligible,auto_reject_denominator_artifact,raises_funded_per_slot_year,NOMINEE
unfiltered_705,"10,$1200",time_pocket,30-60m(10:00-10:30),204,501,34.0,18.1,44.5,40.3,21.5,41.6,212,81,623,447,6.8289,3.0344,-3.7945,0,6,False,False,False
unfiltered_705,"10,$1200",time_pocket,0-30m(09:30-10:00),268,437,34.0,30.5,44.5,35.9,21.5,33.7,212,124,623,407,6.8289,5.1862,-1.6427,1,6,False,False,False
unfiltered_705,"10,$1200",time_pocket,90-120m(11:00-11:30),81,624,34.0,28.2,44.5,41.7,21.5,30.1,212,158,623,561,6.8289,5.1846,-1.6443,1,6,False,False,False
unfiltered_705,"10,$1200",time_pocket,60-90m(10:30-11:00),107,598,34.0,34.1,44.5,37.5,21.5,28.4,212,183,623,536,6.8289,6.2585,-0.5704,3,6,True,False,False
unfiltered_705,"10,$1200",time_pocket,120-150m(11:30-12:00),26,679,34.0,34.0,44.5,45.3,21.5,20.7,212,205,623,603,6.8289,6.7952,-0.0337,3,6,False,False,False
unfiltered_705,"10,$1200",time_pocket,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",time_pocket,150m+(12:00+),2,703,34.0,33.9,44.5,44.5,21.5,21.5,212,211,623,622,6.8289,6.7931,-0.0358,5,6,False,False,False
unfiltered_705,"10,$1200",direction,short,384,321,34.0,10.0,44.5,30.2,21.5,59.8,212,29,623,291,6.8289,1.4548,-5.3741,0,6,False,False,False
unfiltered_705,"10,$1200",direction,long,321,384,34.0,24.4,44.5,28.4,21.5,47.2,212,86,623,352,6.8289,3.8015,-3.0274,1,6,False,False,False
unfiltered_705,"10,$1200",stop_bucket,0-30,249,456,34.0,28.4,44.5,48.2,21.5,23.4,212,120,623,423,6.8289,5.5756,-1.2533,0,6,False,False,False
unfiltered_705,"10,$1200",stop_bucket,30-45,164,541,34.0,31.1,44.5,41.2,21.5,27.8,212,151,623,486,6.8289,5.687,-1.1419,2,6,False,False,False
unfiltered_705,"10,$1200",stop_bucket,60-75,76,629,34.0,30.4,44.5,42.1,21.5,27.5,212,171,623,563,6.8289,5.5597,-1.2692,1,6,False,False,False
unfiltered_705,"10,$1200",stop_bucket,75-90,49,656,34.0,29.1,44.5,44.5,21.5,26.5,212,168,623,578,6.8289,5.437,-1.3919,1,6,False,False,False
unfiltered_705,"10,$1200",stop_bucket,45-60,95,610,34.0,30.0,44.5,31.8,21.5,38.2,212,163,623,544,6.8289,5.2501,-1.5788,2,6,False,False,False
unfiltered_705,"10,$1200",stop_bucket,90-inf,72,633,34.0,28.7,44.5,43.4,21.5,27.9,212,163,623,567,6.8289,5.3549,-1.474,1,6,False,False,False
unfiltered_705,"10,$1200",d1c_keep,True,583,122,34.0,4.3,44.5,6.0,21.5,89.7,212,5,623,116,6.8289,0.5456,-6.2833,0,6,False,False,False
unfiltered_705,"10,$1200",d1c_keep,False,122,583,34.0,31.4,44.5,37.3,21.5,31.2,212,165,623,525,6.8289,5.7287,-1.1002,2,6,False,False,False
unfiltered_705,"10,$1200",drift_strength_quintile,driftQ2,137,568,34.0,32.4,44.5,40.5,21.5,27.1,212,166,623,513,6.8289,6.0961,-0.7328,3,6,False,False,False
unfiltered_705,"10,$1200",drift_strength_quintile,driftQ1,138,567,34.0,32.7,44.5,33.7,21.5,33.7,212,165,623,505,6.8289,5.8262,-1.0027,2,6,False,False,False
unfiltered_705,"10,$1200",drift_strength_quintile,driftQ3,138,567,34.0,30.1,44.5,39.9,21.5,29.9,212,154,623,511,6.8289,5.533,-1.2959,1,6,False,False,False
unfiltered_705,"10,$1200",drift_strength_quintile,driftQ4,137,568,34.0,29.0,44.5,40.8,21.5,30.2,212,147,623,507,6.8289,5.2352,-1.5937,1,6,False,False,False
unfiltered_705,"10,$1200",drift_strength_quintile,driftQ5,138,567,34.0,20.0,44.5,43.2,21.5,36.8,212,100,623,500,6.8289,3.4212,-3.4077,0,6,False,False,False
unfiltered_705,"10,$1200",drift_strength_quintile,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",vwap_side,above_vwap,340,365,34.0,12.9,44.5,33.1,21.5,54.0,212,42,623,326,6.8289,1.967,-4.8619,0,6,False,False,False
unfiltered_705,"10,$1200",vwap_side,below_vwap,348,357,34.0,26.2,44.5,25.6,21.5,48.1,212,84,623,320,6.8289,3.9944,-2.8345,1,6,False,False,False
unfiltered_705,"10,$1200",vwap_side,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",vwap_distance_bucket,<10pt,187,518,34.0,20.8,44.5,42.9,21.5,36.4,212,96,623,462,6.8289,3.6268,-3.2021,1,6,False,False,False
unfiltered_705,"10,$1200",vwap_distance_bucket,10-25pt,225,480,34.0,24.3,44.5,38.9,21.5,36.8,212,106,623,437,6.8289,4.1483,-2.6806,0,6,False,False,False
unfiltered_705,"10,$1200",vwap_distance_bucket,25-50pt,179,526,34.0,27.9,44.5,30.4,21.5,41.7,212,133,623,477,6.8289,4.6593,-2.1696,2,6,False,False,False
unfiltered_705,"10,$1200",vwap_distance_bucket,50pt+,97,608,34.0,33.9,44.5,36.9,21.5,29.2,212,184,623,542,6.8289,6.1091,-0.7198,3,6,False,False,False
unfiltered_705,"10,$1200",vwap_distance_bucket,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",vwap_slope_side,falling,225,480,34.0,14.4,44.5,41.3,21.5,44.3,212,62,623,431,6.8289,2.2925,-4.5364,0,6,False,False,False
unfiltered_705,"10,$1200",vwap_slope_side,flat,60,645,34.0,33.4,44.5,41.5,21.5,25.1,212,193,623,578,6.8289,6.405,-0.4239,3,6,False,False,False
unfiltered_705,"10,$1200",vwap_slope_side,unknown,224,481,34.0,32.2,44.5,37.6,21.5,30.2,212,145,623,450,6.8289,5.8052,-1.0237,3,6,False,False,False
unfiltered_705,"10,$1200",vwap_slope_side,rising,196,509,34.0,26.1,44.5,40.2,21.5,33.7,212,120,623,460,6.8289,4.5377,-2.2912,1,6,False,False,False
unfiltered_705,"10,$1200",opening_drive_class,drive_down,291,414,34.0,21.9,44.5,28.1,21.5,50.0,212,78,623,356,6.8289,3.3232,-3.5057,1,6,False,False,False
unfiltered_705,"10,$1200",opening_drive_class,drive_up,344,361,34.0,20.4,44.5,27.6,21.5,52.0,212,65,623,319,6.8289,3.1222,-3.7067,0,6,False,False,False
unfiltered_705,"10,$1200",opening_drive_class,flat,57,648,34.0,35.0,44.5,40.4,21.5,24.7,212,200,623,572,6.8289,6.8214,-0.0075,3,6,True,False,False
unfiltered_705,"10,$1200",opening_drive_class,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",with_against_drive,with_drive,448,257,34.0,5.3,44.5,27.6,21.5,67.1,212,12,623,225,6.8289,0.7506,-6.0783,0,6,False,False,False
unfiltered_705,"10,$1200",with_against_drive,against_drive,187,518,34.0,29.6,44.5,33.3,21.5,37.1,212,138,623,466,6.8289,5.0903,-1.7386,2,6,False,False,False
unfiltered_705,"10,$1200",with_against_drive,neutral_drive,57,648,34.0,35.0,44.5,40.4,21.5,24.7,212,200,623,572,6.8289,6.8214,-0.0075,3,6,True,False,False
unfiltered_705,"10,$1200",with_against_drive,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",near_pdh_10,False,631,74,34.0,0.0,44.5,1.6,21.5,98.4,212,0,623,61,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_pdh_10,True,57,648,34.0,31.6,44.5,41.5,21.5,26.9,212,180,623,569,6.8289,6.0802,-0.7487,1,6,False,False,False
unfiltered_705,"10,$1200",near_pdh_10,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pdh_20,False,580,125,34.0,0.0,44.5,10.2,21.5,89.8,212,0,623,108,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_pdh_20,True,108,597,34.0,30.0,44.5,39.5,21.5,30.5,212,157,623,524,6.8289,5.5989,-1.23,1,6,False,False,False
unfiltered_705,"10,$1200",near_pdh_20,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pdl_10,False,655,50,34.0,0.0,44.5,2.9,21.5,97.1,212,0,623,35,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_pdl_10,True,33,672,34.0,34.7,44.5,40.1,21.5,25.1,212,206,623,593,6.8289,6.7018,-0.1271,4,6,True,False,False
unfiltered_705,"10,$1200",near_pdl_10,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pdl_20,False,616,89,34.0,1.4,44.5,1.4,21.5,97.2,212,1,623,72,6.8289,0.172,-6.6569,0,6,False,False,False
unfiltered_705,"10,$1200",near_pdl_20,True,72,633,34.0,33.2,44.5,41.4,21.5,25.5,212,186,623,561,6.8289,6.3736,-0.4553,3,6,False,False,False
unfiltered_705,"10,$1200",near_pdl_20,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_onh_10,True,86,619,34.0,28.3,44.5,45.0,21.5,26.7,212,156,623,551,6.8289,5.4951,-1.3338,1,6,False,False,False
unfiltered_705,"10,$1200",near_onh_10,False,602,103,34.0,3.4,44.5,2.3,21.5,94.3,212,3,623,87,6.8289,0.4269,-6.402,0,6,False,False,False
unfiltered_705,"10,$1200",near_onh_10,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_onh_20,True,157,548,34.0,26.4,44.5,36.5,21.5,37.1,212,129,623,488,6.8289,4.7127,-2.1162,0,6,False,False,False
unfiltered_705,"10,$1200",near_onh_20,False,531,174,34.0,3.3,44.5,7.2,21.5,89.5,212,5,623,153,6.8289,0.4061,-6.4228,0,6,False,False,False
unfiltered_705,"10,$1200",near_onh_20,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_onl_10,False,627,78,34.0,0.0,44.5,4.7,21.5,95.3,212,0,623,64,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_onl_10,True,61,644,34.0,33.9,44.5,42.6,21.5,23.5,212,193,623,570,6.8289,6.598,-0.2309,4,6,False,False,False
unfiltered_705,"10,$1200",near_onl_10,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_onl_20,False,561,144,34.0,1.6,44.5,6.3,21.5,92.1,212,2,623,126,6.8289,0.1983,-6.6306,0,6,False,False,False
unfiltered_705,"10,$1200",near_onl_20,True,127,578,34.0,31.6,44.5,39.8,21.5,28.6,212,161,623,510,6.8289,5.9507,-0.8782,2,6,False,False,False
unfiltered_705,"10,$1200",near_onl_20,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pmh_10,False,635,70,34.0,0.0,44.5,1.8,21.5,98.2,212,0,623,55,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_pmh_10,True,53,652,34.0,34.4,44.5,41.9,21.5,23.7,212,200,623,582,6.8289,6.6361,-0.1928,3,6,True,False,False
unfiltered_705,"10,$1200",near_pmh_10,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pmh_20,False,562,143,34.0,0.0,44.5,8.2,21.5,91.8,212,0,623,122,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_pmh_20,True,126,579,34.0,32.6,44.5,40.1,21.5,27.3,212,170,623,521,6.8289,5.9316,-0.8973,3,6,False,False,False
unfiltered_705,"10,$1200",near_pmh_20,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pml_10,False,631,74,34.0,0.0,44.5,0.0,21.5,100.0,212,0,623,61,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",near_pml_10,True,57,648,34.0,31.3,44.5,43.9,21.5,24.8,212,179,623,572,6.8289,6.2612,-0.5677,3,6,False,False,False
unfiltered_705,"10,$1200",near_pml_10,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",near_pml_20,True,118,587,34.0,29.4,44.5,43.5,21.5,27.1,212,152,623,517,6.8289,5.7235,-1.1054,3,6,False,False,False
unfiltered_705,"10,$1200",near_pml_20,False,570,135,34.0,4.3,44.5,2.6,21.5,93.1,212,5,623,116,6.8289,0.5363,-6.2926,0,6,False,False,False
unfiltered_705,"10,$1200",near_pml_20,unknown,17,688,34.0,33.0,44.5,45.2,21.5,21.9,212,202,623,613,6.8289,6.6117,-0.2172,3,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_and_go_1000,False,610,95,34.0,2.6,44.5,3.9,21.5,93.4,212,2,623,76,6.8289,0.326,-6.5029,0,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_and_go_1000,True,82,623,34.0,33.0,44.5,35.9,21.5,31.0,212,181,623,548,6.8289,5.9715,-0.8574,2,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_and_go_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_gap_fill_1000,False,591,114,34.0,5.3,44.5,5.3,21.5,89.5,212,5,623,95,6.8289,0.6727,-6.1562,0,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_fill_1000,True,101,604,34.0,30.1,44.5,42.2,21.5,27.8,212,159,623,529,6.8289,5.7132,-1.1157,1,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_fill_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_trend_up_dev_1000,False,681,24,34.0,0.0,44.5,0.0,21.5,100.0,212,0,623,12,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",regime_trend_up_dev_1000,True,11,694,34.0,33.8,44.5,43.8,21.5,22.4,212,207,623,612,6.8289,6.698,-0.1309,4,6,False,False,False
unfiltered_705,"10,$1200",regime_trend_up_dev_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_trend_dn_dev_1000,False,675,30,34.0,0.0,44.5,0.0,21.5,100.0,212,0,623,15,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",regime_trend_dn_dev_1000,True,17,688,34.0,33.8,44.5,43.8,21.5,22.3,212,206,623,609,6.8289,6.7096,-0.1193,3,6,False,False,False
unfiltered_705,"10,$1200",regime_trend_dn_dev_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_range_dev_1000,False,474,231,34.0,5.7,44.5,16.6,21.5,77.7,212,11,623,193,6.8289,0.7511,-6.0778,0,6,False,False,False
unfiltered_705,"10,$1200",regime_range_dev_1000,True,218,487,34.0,27.8,44.5,43.9,21.5,28.3,212,120,623,431,6.8289,5.4111,-1.4178,0,6,False,False,False
unfiltered_705,"10,$1200",regime_range_dev_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_high_vol_1000,False,436,269,34.0,24.5,44.5,33.6,21.5,41.9,212,56,623,229,6.8289,4.5555,-2.2734,2,6,False,False,False
unfiltered_705,"10,$1200",regime_high_vol_1000,True,256,449,34.0,23.8,44.5,31.4,21.5,44.8,212,94,623,395,6.8289,3.9149,-2.914,2,6,False,False,False
unfiltered_705,"10,$1200",regime_high_vol_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_low_vol_1000,True,210,495,34.0,24.4,44.5,39.1,21.5,36.5,212,105,623,430,6.8289,4.5996,-2.2293,0,6,False,False,False
unfiltered_705,"10,$1200",regime_low_vol_1000,False,482,223,34.0,21.1,44.5,23.2,21.5,55.7,212,41,623,194,6.8289,3.3973,-3.4316,2,6,False,False,False
unfiltered_705,"10,$1200",regime_low_vol_1000,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",regime_gap_fill_1030,False,547,158,34.0,6.1,44.5,9.1,21.5,84.8,212,8,623,132,6.8289,0.7844,-6.0445,0,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_fill_1030,True,145,560,34.0,31.3,44.5,42.7,21.5,26.0,212,154,623,492,6.8289,5.9228,-0.9061,1,6,False,False,False
unfiltered_705,"10,$1200",regime_gap_fill_1030,unknown,13,692,34.0,34.4,44.5,43.8,21.5,21.8,212,212,623,616,6.8289,6.861,0.0321,6,6,False,True,True
unfiltered_705,"10,$1200",compression_state,normal,92,613,34.0,29.9,44.5,40.7,21.5,29.5,212,163,623,546,6.8289,5.2939,-1.535,2,6,False,False,False
unfiltered_705,"10,$1200",compression_state,unknown,431,274,34.0,15.4,44.5,18.4,21.5,66.2,212,41,623,266,6.8289,2.2255,-4.6034,0,6,False,False,False
unfiltered_705,"10,$1200",compression_state,compressed,91,614,34.0,33.0,44.5,38.2,21.5,28.8,212,182,623,552,6.8289,6.083,-0.7459,2,6,False,False,False
unfiltered_705,"10,$1200",compression_state,expanded,91,614,34.0,26.7,44.5,43.3,21.5,30.0,212,147,623,550,6.8289,4.9696,-1.8593,0,6,False,False,False
unfiltered_705,"10,$1200",trade_seq,first,637,68,34.0,0.0,44.5,4.6,21.5,95.4,212,0,623,65,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",trade_seq,second,67,638,34.0,33.5,44.5,42.7,21.5,23.8,212,209,623,623,6.8289,6.5363,-0.2926,3,6,False,False,False
unfiltered_705,"10,$1200",trade_seq,third_plus,1,704,34.0,34.0,44.5,45.7,21.5,20.2,212,212,623,623,6.8289,6.886,0.0571,6,6,False,True,True
unfiltered_705,"10,$1200",after_first_loss,n/a,637,68,34.0,0.0,44.5,4.6,21.5,95.4,212,0,623,65,6.8289,0.0,-6.8289,0,6,False,False,False
unfiltered_705,"10,$1200",after_first_loss,yes,40,665,34.0,33.9,44.5,43.0,21.5,23.1,212,211,623,623,6.8289,6.6512,-0.1777,4,6,False,False,False
unfiltered_705,"10,$1200",after_first_loss,no,28,677,34.0,33.4,44.5,44.0,21.5,22.6,212,208,623,623,6.8289,6.6392,-0.1897,3,6,False,False,False
unfiltered_705,"10,$1200",month,6,56,649,34.0,32.0,44.5,41.3,21.5,26.6,212,183,623,571,6.8289,6.1935,-0.6354,2,6,False,False,False
unfiltered_705,"10,$1200",month,7,55,650,34.0,33.0,44.5,41.8,21.5,25.3,212,188,623,570,6.8289,6.4391,-0.3898,3,6,False,False,False
unfiltered_705,"10,$1200",month,8,64,641,34.0,33.5,44.5,40.9,21.5,25.7,212,189,623,565,6.8289,6.5217,-0.3072,4,6,False,False,False
unfiltered_705,"10,$1200",month,9,68,637,34.0,32.2,44.5,41.5,21.5,26.3,212,181,623,562,6.8289,6.2813,-0.5476,3,6,False,False,False
unfiltered_705,"10,$1200",month,10,58,647,34.0,34.9,44.5,41.7,21.5,23.4,212,200,623,573,6.8289,6.9347,0.1058,4,6,True,True,False
unfiltered_705,"10,$1200",month,11,46,659,34.0,32.8,44.5,43.5,21.5,23.7,212,191,623,582,6.8289,6.5616,-0.2673,3,6,False,False,False
unfiltered_705,"10,$1200",month,12,62,643,34.0,31.4,44.5,44.0,21.5,24.6,212,178,623,566,6.8289,6.258,-0.5709,2,6,False,False,False
unfiltered_705,"10,$1200",month,1,58,647,34.0,34.3,44.5,40.9,21.5,24.7,212,197,623,574,6.8289,6.7754,-0.0535,4,6,True,False,False
unfiltered_705,"10,$1200",month,2,55,650,34.0,32.6,44.5,43.5,21.5,23.9,212,188,623,577,6.8289,6.4695,-0.3594,2,6,False,False,False
unfiltered_705,"10,$1200",month,3,63,642,34.0,29.8,44.5,43.6,21.5,26.6,212,169,623,567,6.8289,5.7415,-1.0874,2,6,False,False,False
unfiltered_705,"10,$1200",month,4,55,650,34.0,32.0,44.5,44.2,21.5,23.8,212,183,623,572,6.8289,6.3087,-0.5202,3,6,False,False,False
unfiltered_705,"10,$1200",month,5,65,640,34.0,31.9,44.5,42.4,21.5,25.7,212,181,623,568,6.8289,6.2351,-0.5938,3,6,False,False,False
unfiltered_705,"10,$1200",year,2021,80,625,34.0,34.6,44.5,43.7,21.5,21.7,212,191,623,552,6.8289,6.9499,0.121,5,6,True,True,False
unfiltered_705,"10,$1200",year,2022,133,572,34.0,37.5,44.5,39.3,21.5,23.2,212,189,623,504,6.8289,7.467,0.6381,4,6,True,True,False
unfiltered_705,"10,$1200",year,2023,150,555,34.0,33.6,44.5,46.9,21.5,19.5,212,164,623,488,6.8289,7.0864,0.2575,5,6,False,True,True
unfiltered_705,"10,$1200",year,2024,132,573,34.0,34.9,44.5,42.5,21.5,22.6,212,175,623,501,6.8289,6.9987,0.1698,5,6,True,True,False
unfiltered_705,"10,$1200",year,2025,142,563,34.0,28.9,44.5,48.8,21.5,22.3,212,143,623,494,6.8289,5.6927,-1.1362,4,6,False,False,False
unfiltered_705,"10,$1200",year,2026,68,637,34.0,32.3,44.5,45.1,21.5,22.6,212,181,623,561,6.8289,6.3149,-0.514,4,6,False,False,False
unfiltered_705,"6,$600",time_pocket,30-60m(10:00-10:30),204,501,11.9,3.8,6.6,4.0,81.5,92.2,74,17,623,447,1.5253,0.473,-1.0523,0,6,False,False,False
unfiltered_705,"6,$600",time_pocket,0-30m(09:30-10:00),268,437,11.9,3.9,6.6,0.7,81.5,95.3,74,16,623,407,1.5253,0.4844,-1.0409,0,6,False,False,False
unfiltered_705,"6,$600",time_pocket,90-120m(11:00-11:30),81,624,11.9,6.4,6.6,4.6,81.5,88.9,74,36,623,561,1.5253,0.8036,-0.7217,1,6,False,False,False
unfiltered_705,"6,$600",time_pocket,60-90m(10:30-11:00),107,598,11.9,10.1,6.6,3.7,81.5,86.2,74,54,623,536,1.5253,1.2772,-0.2481,4,6,False,False,False
unfiltered_705,"6,$600",time_pocket,120-150m(11:30-12:00),26,679,11.9,11.4,6.6,6.3,81.5,82.3,74,69,623,603,1.5253,1.4671,-0.0582,4,6,False,False,False
unfiltered_705,"6,$600",time_pocket,unknown,17,688,11.9,11.7,6.6,6.7,81.5,81.6,74,72,623,613,1.5253,1.5094,-0.0159,5,6,False,False,False
unfiltered_705,"6,$600",time_pocket,150m+(12:00+),2,703,11.9,11.7,6.6,7.4,81.5,80.9,74,73,623,622,1.5253,1.5087,-0.0166,5,6,False,False,False
unfiltered_705,"6,$600",direction,short,384,321,11.9,0.3,6.6,0.7,81.5,99.0,74,1,623,291,1.5253,0.0419,-1.4834,0,6,False,False,False
unfiltered_705,"6,$600",direction,long,321,384,11.9,2.6,6.6,0.6,81.5,96.9,74,9,623,352,1.5253,0.3129,-1.2124,1,6,False,False,False
unfiltered_705,"6,$600",stop_bucket,0-30,249,456,11.9,10.9,6.6,7.6,81.5,81.6,74,46,623,423,1.5253,1.3909,-0.1344,2,6,False,False,False
unfiltered_705,"6,$600",stop_bucket,30-45,164,541,11.9,9.3,6.6,4.1,81.5,86.6,74,45,623,486,1.5253,1.1648,-0.3605,2,6,False,False,False
unfiltered_705,"6,$600",stop_bucket,60-75,76,629,11.9,5.9,6.6,6.0,81.5,88.1,74,33,623,563,1.5253,0.7347,-0.7906,2,6,False,False,False
unfiltered_705,"6,$600",stop_bucket,75-90,49,656,11.9,11.1,6.6,4.7,81.5,84.3,74,64,623,578,1.5253,1.4035,-0.1218,3,6,False,False,False
unfiltered_705,"6,$600",stop_bucket,45-60,95,610,11.9,8.1,6.6,3.9,81.5,88.1,74,44,623,544,1.5253,1.0224,-0.5029,2,6,False,False,False
unfiltered_705,"6,$600",stop_bucket,90-inf,72,633,11.9,7.9,6.6,5.3,81.5,86.8,74,45,623,567,1.5253,0.9997,-0.5256,4,6,False,False,False
