a_budget,a_cap,v_budget,v_cap,pf_dollar,eligible_starts,pass_count,bust_count,exp_count,pass_pct,bust_pct,exp_pct,med_days_pass,mean_days_all,worst_day_usd,funded_per_slot_year,trades_wk_total,trades_wk_a,trades_wk_v,trades_per_eval,e_dollar,attempts_per_slot_yr,fee_drag_usd,mean_risk_usd,mean_contracts,probe_015_pass_gt_bust,probe_030_pass_gt_bust,probe_046_pass_gt_bust,classification,hard_reject_flag,is_baseline,same_day_corr,dl_freq_pct,tl_freq_pct,same_day_joint_loss_count
500,7,400,5,1.382,677,120,46,511,17.7,6.8,75.5,20.0,27.634,-1000.0,2.34,3.87,2.21,1.68,15.28,1285.0,13.217,1731.4,146.81,3.608,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,400,6,1.381,677,120,46,511,17.7,6.8,75.5,20.0,27.634,-1000.0,2.34,3.87,2.21,1.68,15.28,1285.0,13.217,1731.4,146.81,3.613,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,500,1,1.361,683,85,42,556,12.4,6.1,81.4,23.0,28.587,-902.0,1.59,3.92,2.21,1.73,16.01,861.0,12.777,1673.8,150.65,3.226,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,500,2,1.373,683,136,54,493,19.9,7.9,72.2,21.0,27.392,-961.0,2.66,3.92,2.21,1.73,15.34,1461.0,13.334,1746.8,150.65,3.548,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,500,3,1.384,683,152,67,464,22.3,9.8,67.9,20.0,26.654,-1000.0,3.05,3.92,2.21,1.73,14.93,1653.0,13.703,1795.1,150.65,3.705,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,500,4,1.388,683,157,68,458,23.0,10.0,67.1,19.0,26.499,-1000.0,3.17,3.92,2.21,1.73,14.84,1709.0,13.784,1805.7,150.65,3.77,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,500,5,1.39,683,157,68,458,23.0,10.0,67.1,19.0,26.449,-1000.0,3.17,3.92,2.21,1.73,14.81,1709.0,13.81,1809.1,150.65,3.795,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,500,6,1.392,683,157,68,458,23.0,10.0,67.1,19.0,26.448,-1000.0,3.17,3.92,2.21,1.73,14.81,1709.0,13.81,1809.1,150.65,3.807,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,600,1,1.366,684,84,42,558,12.3,6.1,81.6,23.0,28.623,-902.0,1.57,3.94,2.21,1.75,16.11,853.0,12.761,1671.7,152.76,3.214,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,600,2,1.355,684,139,61,484,20.3,8.9,70.8,21.0,26.975,-1000.0,2.75,3.94,2.21,1.75,15.18,1493.0,13.54,1773.7,152.76,3.587,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,600,3,1.356,684,168,79,437,24.6,11.5,63.9,19.0,25.98,-1000.0,3.45,3.94,2.21,1.75,14.62,1837.0,14.059,1841.7,152.76,3.816,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,600,4,1.377,684,182,85,417,26.6,12.4,61.0,19.0,25.494,-1000.0,3.81,3.94,2.21,1.75,14.35,1997.0,14.327,1876.8,152.76,3.938,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,600,5,1.382,684,191,85,408,27.9,12.4,59.6,19.0,25.358,-1000.0,4.02,3.94,2.21,1.75,14.27,2101.0,14.404,1886.9,152.76,3.987,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,600,6,1.384,684,195,100,389,28.5,14.6,56.9,19.0,25.035,-1000.0,4.16,3.94,2.21,1.75,14.09,2149.0,14.59,1911.3,152.76,4.012,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,700,1,1.376,684,86,42,556,12.6,6.1,81.3,23.0,28.614,-902.0,1.6,3.95,2.21,1.75,16.15,877.0,12.765,1672.2,153.32,3.211,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,700,2,1.374,684,149,74,461,21.8,10.8,67.4,20.0,26.575,-1000.0,2.99,3.95,2.21,1.75,15.0,1613.0,13.744,1800.5,153.32,3.62,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,700,3,1.388,684,194,97,393,28.4,14.2,57.5,17.0,25.044,-1000.0,4.14,3.95,2.21,1.75,14.13,2141.0,14.584,1910.5,153.32,3.915,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,700,4,1.391,684,209,117,358,30.6,17.1,52.3,17.0,24.364,-1000.0,4.58,3.95,2.21,1.75,13.75,2317.0,14.991,1963.8,153.32,4.094,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,7,700,5,1.401,684,222,120,342,32.5,17.5,50.0,17.0,24.057,-1000.0,4.93,3.95,2.21,1.75,13.58,2469.0,15.183,1989.0,153.32,4.191,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,7,700,6,1.402,684,227,121,336,33.2,17.7,49.1,17.0,24.022,-1000.0,5.05,3.95,2.21,1.75,13.56,2525.0,15.205,1991.9,153.32,4.234,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,7,800,1,1.372,685,84,42,559,12.3,6.1,81.6,23.0,28.625,-902.0,1.56,3.96,2.21,1.76,16.19,853.0,12.76,1671.6,154.59,3.207,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,800,2,1.362,685,157,75,453,22.9,10.9,66.1,20.0,26.387,-1000.0,3.17,3.96,2.21,1.76,14.93,1701.0,13.842,1813.3,154.59,3.627,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,800,3,1.375,685,202,98,385,29.5,14.3,56.2,16.0,24.473,-1000.0,4.4,3.96,2.21,1.76,13.84,2229.0,14.925,1955.2,154.59,3.962,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,7,800,4,1.375,685,224,133,328,32.7,19.4,47.9,15.0,23.257,-1000.0,5.14,3.96,2.21,1.76,13.16,2485.0,15.705,2057.4,154.59,4.19,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,7,800,5,1.386,685,247,139,299,36.1,20.3,43.6,16.0,22.73,-1000.0,5.79,3.96,2.21,1.76,12.86,2757.0,16.069,2105.0,154.59,4.333,True,True,True,YELLOW,False,False,0.172,9.3,53.9,65
500,7,800,6,1.39,685,255,143,287,37.2,20.9,41.9,16.0,22.483,-1000.0,6.05,3.96,2.21,1.76,12.72,2845.0,16.246,2128.2,154.59,4.413,True,True,True,YELLOW,False,False,0.172,9.3,53.9,65
500,8,150,1,1.427,525,60,14,451,11.4,2.7,85.9,22.0,28.905,-1000.0,1.44,2.69,2.21,0.51,11.11,781.0,12.636,1655.3,108.23,4.512,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,150,2,1.425,525,60,14,451,11.4,2.7,85.9,22.0,28.905,-1000.0,1.44,2.69,2.21,0.51,11.11,781.0,12.636,1655.3,108.23,4.525,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,150,3,1.426,525,60,14,451,11.4,2.7,85.9,22.0,28.905,-1000.0,1.44,2.69,2.21,0.51,11.11,781.0,12.636,1655.3,108.23,4.53,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,150,4,1.426,525,60,14,451,11.4,2.7,85.9,22.0,28.905,-1000.0,1.44,2.69,2.21,0.51,11.11,781.0,12.636,1655.3,108.23,4.534,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,150,5,1.426,525,60,14,451,11.4,2.7,85.9,22.0,28.905,-1000.0,1.44,2.69,2.21,0.51,11.11,781.0,12.636,1655.3,108.23,4.539,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,150,6,1.427,525,60,14,451,11.4,2.7,85.9,22.0,28.905,-1000.0,1.44,2.69,2.21,0.51,11.11,781.0,12.636,1655.3,108.23,4.541,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,200,1,1.389,588,57,15,516,9.7,2.6,87.8,22.0,29.073,-1000.0,1.22,3.11,2.21,0.91,12.92,645.0,12.563,1645.8,117.26,4.036,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,200,2,1.392,588,54,15,519,9.2,2.6,88.3,22.0,29.122,-1000.0,1.15,3.11,2.21,0.91,12.94,605.0,12.542,1643.0,117.26,4.068,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,200,3,1.392,588,54,16,518,9.2,2.7,88.1,22.0,29.119,-1000.0,1.15,3.11,2.21,0.91,12.94,605.0,12.543,1643.1,117.26,4.075,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,200,4,1.392,588,54,16,518,9.2,2.7,88.1,22.0,29.119,-1000.0,1.15,3.11,2.21,0.91,12.94,605.0,12.543,1643.1,117.26,4.079,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,200,5,1.392,588,54,16,518,9.2,2.7,88.1,22.0,29.119,-1000.0,1.15,3.11,2.21,0.91,12.94,605.0,12.543,1643.1,117.26,4.083,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,200,6,1.393,588,54,16,518,9.2,2.7,88.1,22.0,29.119,-1000.0,1.15,3.11,2.21,0.91,12.94,605.0,12.543,1643.1,117.26,4.087,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,250,1,1.402,630,63,20,547,10.0,3.2,86.8,22.0,29.04,-1000.0,1.26,3.47,2.21,1.28,14.4,669.0,12.577,1647.6,128.45,3.72,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,250,2,1.406,630,75,22,533,11.9,3.5,84.6,24.0,28.827,-1000.0,1.51,3.47,2.21,1.28,14.29,821.0,12.67,1659.8,128.45,3.793,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,250,3,1.409,630,77,22,531,12.2,3.5,84.3,24.0,28.816,-1000.0,1.55,3.47,2.21,1.28,14.28,845.0,12.675,1660.4,128.45,3.807,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,250,4,1.409,630,77,22,531,12.2,3.5,84.3,24.0,28.816,-1000.0,1.55,3.47,2.21,1.28,14.28,845.0,12.675,1660.4,128.45,3.81,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,250,5,1.409,630,77,22,531,12.2,3.5,84.3,24.0,28.816,-1000.0,1.55,3.47,2.21,1.28,14.28,845.0,12.675,1660.4,128.45,3.814,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,250,6,1.41,630,77,22,531,12.2,3.5,84.3,24.0,28.816,-1000.0,1.55,3.47,2.21,1.28,14.28,845.0,12.675,1660.4,128.45,3.818,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,300,1,1.372,654,75,36,543,11.5,5.5,83.0,22.0,28.696,-1000.0,1.46,3.68,2.21,1.48,15.09,789.0,12.728,1667.4,136.67,3.567,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,300,2,1.401,654,99,34,521,15.1,5.2,79.7,22.0,28.269,-1000.0,1.96,3.68,2.21,1.48,14.86,1077.0,12.921,1692.7,136.67,3.698,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,300,3,1.403,654,100,36,518,15.3,5.5,79.2,22.0,28.294,-1000.0,1.97,3.68,2.21,1.48,14.87,1093.0,12.909,1691.1,136.67,3.725,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,300,4,1.402,654,100,36,518,15.3,5.5,79.2,22.0,28.294,-1000.0,1.97,3.68,2.21,1.48,14.87,1093.0,12.909,1691.1,136.67,3.735,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,300,5,1.402,654,100,36,518,15.3,5.5,79.2,22.0,28.294,-1000.0,1.97,3.68,2.21,1.48,14.87,1093.0,12.909,1691.1,136.67,3.738,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,300,6,1.403,654,100,36,518,15.3,5.5,79.2,22.0,28.294,-1000.0,1.97,3.68,2.21,1.48,14.87,1093.0,12.909,1691.1,136.67,3.742,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,400,1,1.374,677,88,44,545,13.0,6.5,80.5,21.0,28.415,-1000.0,1.67,3.87,2.21,1.68,15.71,909.0,12.854,1683.9,146.81,3.439,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,400,2,1.374,677,113,50,514,16.7,7.4,75.9,21.0,27.793,-1000.0,2.19,3.87,2.21,1.68,15.37,1205.0,13.142,1721.6,146.81,3.672,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,400,3,1.381,677,123,55,499,18.2,8.1,73.7,19.0,27.353,-1000.0,2.43,3.87,2.21,1.68,15.12,1325.0,13.353,1749.2,146.81,3.754,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,400,4,1.383,677,127,55,495,18.8,8.1,73.1,20.0,27.316,-1000.0,2.51,3.87,2.21,1.68,15.1,1373.0,13.371,1751.6,146.81,3.78,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,400,5,1.384,677,127,55,495,18.8,8.1,73.1,20.0,27.325,-1000.0,2.51,3.87,2.21,1.68,15.11,1373.0,13.367,1751.1,146.81,3.791,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,400,6,1.384,677,127,56,494,18.8,8.3,73.0,20.0,27.322,-1000.0,2.51,3.87,2.21,1.68,15.11,1373.0,13.368,1751.2,146.81,3.797,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,500,1,1.364,683,92,44,547,13.5,6.4,80.1,22.0,28.432,-1000.0,1.73,3.92,2.21,1.73,15.92,949.0,12.846,1682.8,150.65,3.407,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,500,2,1.375,683,146,65,472,21.4,9.5,69.1,21.0,27.031,-1000.0,2.89,3.92,2.21,1.73,15.14,1581.0,13.512,1770.1,150.65,3.729,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,500,3,1.386,683,161,68,454,23.6,10.0,66.5,19.0,26.389,-1000.0,3.26,3.92,2.21,1.73,14.78,1757.0,13.841,1813.2,150.65,3.886,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,500,4,1.39,683,167,69,447,24.5,10.1,65.4,19.0,26.196,-1000.0,3.41,3.92,2.21,1.73,14.67,1829.0,13.943,1826.5,150.65,3.951,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,500,5,1.392,683,168,69,446,24.6,10.1,65.3,19.0,26.155,-1000.0,3.43,3.92,2.21,1.73,14.65,1837.0,13.965,1829.4,150.65,3.976,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,500,6,1.394,683,168,69,446,24.6,10.1,65.3,19.0,26.155,-1000.0,3.43,3.92,2.21,1.73,14.65,1837.0,13.965,1829.4,150.65,3.988,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,600,1,1.369,684,91,44,549,13.3,6.4,80.3,22.0,28.468,-1000.0,1.71,3.94,2.21,1.75,16.02,933.0,12.83,1680.7,152.76,3.394,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,600,2,1.357,684,153,71,460,22.4,10.4,67.3,21.0,26.655,-1000.0,3.07,3.94,2.21,1.75,15.0,1661.0,13.703,1795.1,152.76,3.767,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,600,3,1.358,684,177,80,427,25.9,11.7,62.4,19.0,25.759,-1000.0,3.67,3.94,2.21,1.75,14.5,1941.0,14.18,1857.6,152.76,3.996,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,600,4,1.379,684,188,87,409,27.5,12.7,59.8,18.0,25.26,-1000.0,3.97,3.94,2.21,1.75,14.22,2069.0,14.46,1894.3,152.76,4.118,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,600,5,1.384,684,198,87,399,28.9,12.7,58.3,19.0,25.113,-1000.0,4.21,3.94,2.21,1.75,14.14,2181.0,14.544,1905.3,152.76,4.167,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,600,6,1.386,684,202,98,384,29.5,14.3,56.1,18.0,24.819,-1000.0,4.35,3.94,2.21,1.75,13.97,2229.0,14.717,1927.9,152.76,4.192,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,700,1,1.379,684,93,44,547,13.6,6.4,80.0,22.0,28.459,-1000.0,1.75,3.95,2.21,1.75,16.06,957.0,12.834,1681.3,153.32,3.391,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,700,2,1.376,684,161,84,439,23.5,12.3,64.2,20.0,26.272,-1000.0,3.27,3.95,2.21,1.75,14.82,1749.0,13.903,1821.3,153.32,3.8,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,700,3,1.39,684,204,98,382,29.8,14.3,55.8,17.0,24.82,-1000.0,4.39,3.95,2.21,1.75,14.01,2253.0,14.716,1927.8,153.32,4.095,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,700,4,1.392,684,218,120,346,31.9,17.5,50.6,17.0,24.069,-1000.0,4.84,3.95,2.21,1.75,13.58,2421.0,15.175,1987.9,153.32,4.273,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,8,700,5,1.402,684,229,122,333,33.5,17.8,48.7,17.0,23.782,-1000.0,5.14,3.95,2.21,1.75,13.42,2549.0,15.358,2011.9,153.32,4.37,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,8,700,6,1.404,684,234,122,328,34.2,17.8,48.0,17.0,23.702,-1000.0,5.27,3.95,2.21,1.75,13.37,2605.0,15.41,2018.7,153.32,4.414,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,8,800,1,1.374,685,91,44,550,13.3,6.4,80.3,22.0,28.47,-1000.0,1.7,3.96,2.21,1.76,16.11,933.0,12.829,1680.6,154.59,3.386,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,800,2,1.364,685,169,85,431,24.7,12.4,62.9,20.0,26.086,-1000.0,3.45,3.96,2.21,1.76,14.76,1845.0,14.002,1834.3,154.59,3.807,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,8,800,3,1.377,685,207,101,377,30.2,14.7,55.0,16.0,24.298,-1000.0,4.54,3.96,2.21,1.76,13.75,2285.0,15.032,1969.2,154.59,4.141,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,8,800,4,1.376,685,230,137,318,33.6,20.0,46.4,16.0,23.055,-1000.0,5.32,3.96,2.21,1.76,13.04,2557.0,15.843,2075.4,154.59,4.37,True,True,True,GREEN,False,False,0.172,9.3,53.9,65
500,8,800,5,1.387,685,254,146,285,37.1,21.3,41.6,16.0,22.501,-1000.0,6.02,3.96,2.21,1.76,12.73,2837.0,16.233,2126.5,154.59,4.512,True,True,True,YELLOW,False,False,0.172,9.3,53.9,65
500,8,800,6,1.392,685,259,155,271,37.8,22.6,39.6,16.0,22.181,-1000.0,6.23,3.96,2.21,1.76,12.55,2893.0,16.467,2157.2,154.59,4.592,True,True,True,YELLOW,False,False,0.172,9.3,53.9,65
500,10,150,1,1.42,525,66,16,443,12.6,3.0,84.4,22.0,28.735,-1000.0,1.6,2.69,2.21,0.51,11.04,877.0,12.711,1665.1,108.23,4.888,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,150,2,1.419,525,66,17,442,12.6,3.2,84.2,22.0,28.731,-1000.0,1.6,2.69,2.21,0.51,11.04,877.0,12.713,1665.4,108.23,4.901,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,150,3,1.42,525,66,17,442,12.6,3.2,84.2,22.0,28.731,-1000.0,1.6,2.69,2.21,0.51,11.04,877.0,12.713,1665.4,108.23,4.906,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,150,4,1.42,525,66,17,442,12.6,3.2,84.2,22.0,28.731,-1000.0,1.6,2.69,2.21,0.51,11.04,877.0,12.713,1665.4,108.23,4.91,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,150,5,1.42,525,66,17,442,12.6,3.2,84.2,22.0,28.731,-1000.0,1.6,2.69,2.21,0.51,11.04,877.0,12.713,1665.4,108.23,4.915,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,150,6,1.42,525,66,17,442,12.6,3.2,84.2,22.0,28.731,-1000.0,1.6,2.69,2.21,0.51,11.04,877.0,12.713,1665.4,108.23,4.917,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,200,1,1.385,588,67,17,504,11.4,2.9,85.7,22.0,28.832,-1000.0,1.44,3.11,2.21,0.91,12.81,781.0,12.668,1659.5,117.26,4.361,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,200,2,1.387,588,67,17,504,11.4,2.9,85.7,22.0,28.852,-1000.0,1.44,3.11,2.21,0.91,12.82,781.0,12.659,1658.3,117.26,4.393,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,200,3,1.387,588,67,20,501,11.4,3.4,85.2,22.0,28.816,-1000.0,1.44,3.11,2.21,0.91,12.8,781.0,12.675,1660.4,117.26,4.4,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,200,4,1.387,588,67,20,501,11.4,3.4,85.2,22.0,28.816,-1000.0,1.44,3.11,2.21,0.91,12.8,781.0,12.675,1660.4,117.26,4.404,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,200,5,1.388,588,67,20,501,11.4,3.4,85.2,22.0,28.816,-1000.0,1.44,3.11,2.21,0.91,12.8,781.0,12.675,1660.4,117.26,4.408,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,200,6,1.388,588,67,20,501,11.4,3.4,85.2,22.0,28.816,-1000.0,1.44,3.11,2.21,0.91,12.8,781.0,12.675,1660.4,117.26,4.412,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,250,1,1.397,630,75,33,522,11.9,5.2,82.9,22.0,28.646,-1000.0,1.52,3.47,2.21,1.28,14.2,821.0,12.75,1670.2,128.45,4.011,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,250,2,1.401,630,85,31,514,13.5,4.9,81.6,22.0,28.475,-1000.0,1.73,3.47,2.21,1.28,14.12,949.0,12.827,1680.3,128.45,4.084,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,250,3,1.404,630,87,32,511,13.8,5.1,81.1,22.0,28.449,-1000.0,1.77,3.47,2.21,1.28,14.1,973.0,12.839,1681.9,128.45,4.098,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,250,4,1.404,630,87,32,511,13.8,5.1,81.1,22.0,28.449,-1000.0,1.77,3.47,2.21,1.28,14.1,973.0,12.839,1681.9,128.45,4.102,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,250,5,1.405,630,87,32,511,13.8,5.1,81.1,22.0,28.449,-1000.0,1.77,3.47,2.21,1.28,14.1,973.0,12.839,1681.9,128.45,4.105,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,250,6,1.405,630,87,32,511,13.8,5.1,81.1,22.0,28.449,-1000.0,1.77,3.47,2.21,1.28,14.1,973.0,12.839,1681.9,128.45,4.109,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,300,1,1.369,654,73,43,538,11.2,6.6,82.3,22.0,28.612,-1000.0,1.42,3.68,2.21,1.48,15.04,765.0,12.766,1672.3,136.67,3.842,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,300,2,1.397,654,96,38,520,14.7,5.8,79.5,21.0,28.18,-1000.0,1.9,3.68,2.21,1.48,14.81,1045.0,12.961,1697.9,136.67,3.973,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,300,3,1.399,654,98,40,516,15.0,6.1,78.9,21.0,28.206,-1000.0,1.94,3.68,2.21,1.48,14.83,1069.0,12.949,1696.3,136.67,4.0,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,300,4,1.398,654,98,40,516,15.0,6.1,78.9,21.0,28.206,-1000.0,1.94,3.68,2.21,1.48,14.83,1069.0,12.949,1696.3,136.67,4.009,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,300,5,1.398,654,98,40,516,15.0,6.1,78.9,21.0,28.206,-1000.0,1.94,3.68,2.21,1.48,14.83,1069.0,12.949,1696.3,136.67,4.013,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,300,6,1.398,654,98,40,516,15.0,6.1,78.9,21.0,28.206,-1000.0,1.94,3.68,2.21,1.48,14.83,1069.0,12.949,1696.3,136.67,4.016,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,400,1,1.371,677,86,49,542,12.7,7.2,80.1,21.0,28.352,-1000.0,1.64,3.87,2.21,1.68,15.67,885.0,12.883,1687.7,146.81,3.7,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,400,2,1.371,677,116,57,504,17.1,8.4,74.4,21.0,27.554,-1000.0,2.27,3.87,2.21,1.68,15.23,1237.0,13.256,1736.5,146.81,3.933,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,400,3,1.378,677,131,59,487,19.4,8.7,71.9,20.0,27.162,-1000.0,2.6,3.87,2.21,1.68,15.02,1421.0,13.447,1761.6,146.81,4.016,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,400,4,1.38,677,134,62,481,19.8,9.2,71.0,20.0,27.093,-1000.0,2.67,3.87,2.21,1.68,14.98,1453.0,13.481,1766.0,146.81,4.041,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,400,5,1.381,677,133,63,481,19.6,9.3,71.0,20.0,27.092,-1000.0,2.65,3.87,2.21,1.68,14.98,1437.0,13.482,1766.1,146.81,4.052,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,400,6,1.38,677,133,66,478,19.6,9.7,70.6,20.0,27.056,-1000.0,2.65,3.87,2.21,1.68,14.96,1437.0,13.5,1768.5,146.81,4.058,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,500,1,1.361,683,90,49,544,13.2,7.2,79.6,22.0,28.369,-1000.0,1.7,3.92,2.21,1.73,15.89,925.0,12.875,1686.6,150.65,3.664,True,True,False,RED,False,False,0.172,9.3,53.9,65
500,10,500,2,1.372,683,142,70,471,20.8,10.2,69.0,20.0,26.845,-1000.0,2.83,3.92,2.21,1.73,15.03,1533.0,13.606,1782.4,150.65,3.987,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,500,3,1.383,683,164,71,448,24.0,10.4,65.6,20.0,26.294,-1000.0,3.34,3.92,2.21,1.73,14.72,1789.0,13.891,1819.7,150.65,4.144,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,500,4,1.387,683,169,71,443,24.7,10.4,64.9,19.0,26.13,-1000.0,3.46,3.92,2.21,1.73,14.63,1845.0,13.978,1831.1,150.65,4.208,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,500,5,1.389,683,172,71,440,25.2,10.4,64.4,19.0,26.035,-1000.0,3.53,3.92,2.21,1.73,14.58,1885.0,14.029,1837.8,150.65,4.234,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,500,6,1.391,683,172,74,437,25.2,10.8,64.0,19.0,25.984,-1000.0,3.54,3.92,2.21,1.73,14.55,1885.0,14.057,1841.5,150.65,4.246,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,600,1,1.366,684,89,49,546,13.0,7.2,79.8,23.0,28.405,-1000.0,1.67,3.94,2.21,1.75,15.99,909.0,12.859,1684.5,152.76,3.65,True,True,False,RED,False,False,0.172,9.3,53.9,65
500,10,600,2,1.355,684,147,76,461,21.5,11.1,67.4,21.0,26.613,-1000.0,2.95,3.94,2.21,1.75,14.98,1589.0,13.724,1797.8,152.76,4.023,True,True,True,RED,False,False,0.172,9.3,53.9,65
500,10,600,3,1.356,684,176,80,428,25.7,11.7,62.6,20.0,25.879,-1000.0,3.63,3.94,2.21,1.75,14.57,1925.0,14.114,1848.9,152.76,4.252,True,True,True,RED,False,False,0.172,9.3,53.9,65
