entry_idx,entry_time,exit_time,dir,entry,stop,risk_pts,target_2R,R_baseline,reason_baseline,year,ny_am,dow,MFE_R,MAE_R,stop_hit_in_horizon,time_to_stop_min,horizon_exhausted_no_stop,touch_0_5,touch_1_0,touch_1_5,touch_2_0,touch_3_0,dol_price,target_type,dol_known_at,distance_to_target_R,dol_artifact,dol_hit_before_stop,dol_hit_before_2R,dol_time_to_dol_min,was_2R_beyond_dol,sf_price,sf_type,sf_dist_R,opp_dol_price,opp_dol_type,opp_dol_dist_R
1405173,2025-06-10 23:11:00+00:00,2025-06-10 23:13:00+00:00,short,21934.0,21963.5,29.5,21875.0,-1.0254237288135593,stop,2025,False,Tuesday,0.1271186440677966,-1.0847457627118644,True,2.0,False,False,False,False,False,False,21926.0,confirmed_1H,2025-01-23 05:00:00+00:00,0.2711864406779661,False,False,True,62.0,True,21916.5,session_so_far_low,0.5932203389830508,21935.0,PWH,0.03389830508474576
1405208,2025-06-10 23:46:00+00:00,2025-06-11 00:13:00+00:00,short,21953.5,21968.25,14.75,21924.0,1.9491525423728813,target,2025,False,Tuesday,5.9491525423728815,-2.6610169491525424,True,739.0,False,True,True,True,True,True,21951.0,confirmed_1H,2025-02-20 18:00:00+00:00,0.1694915254237288,False,True,True,3.0,True,21916.5,session_so_far_low,2.5084745762711864,21955.25,confirmed_1H,0.11864406779661017
1406005,2025-06-11 13:03:00+00:00,2025-06-11 13:47:00+00:00,short,22008.5,22042.0,33.5,21941.5,1.9776119402985075,target,2025,False,Wednesday,2.7686567164179103,-1.007462686567164,True,85.0,False,True,True,True,True,False,21994.75,confirmed_1H,2025-01-24 03:00:00+00:00,0.41044776119402987,False,True,True,29.0,True,21865.75,session_so_far_low,4.2611940298507465,22015.5,confirmed_1H,0.208955223880597
1406049,2025-06-11 13:47:00+00:00,2025-06-11 14:10:00+00:00,short,21924.0,22003.5,79.5,21765.0,-1.009433962264151,stop,2025,True,Wednesday,0.10377358490566038,-1.0125786163522013,True,23.0,False,False,False,False,False,False,21913.25,confirmed_1H,2024-12-18 17:00:00+00:00,0.13522012578616352,False,False,True,155.0,True,21865.75,session_so_far_low,0.7327044025157232,21927.0,confirmed_1H,0.03773584905660377
1406439,2025-06-11 20:17:00+00:00,2025-06-11 20:41:00+00:00,long,21899.0,21881.0,18.0,21935.0,-1.0416666666666667,stop,2025,False,Wednesday,0.6527777777777778,-1.0416666666666667,True,24.0,False,True,False,False,False,False,21899.25,confirmed_1H,2025-02-07 05:00:00+00:00,0.013888888888888888,False,True,True,1.0,True,22106.0,session_so_far_high,11.5,21898.25,confirmed_1H,0.041666666666666664
1406474,2025-06-11 20:52:00+00:00,2025-06-11 21:00:00+00:00,long,21883.5,21878.25,5.25,21894.0,-1.1428571428571428,stop,2025,False,Wednesday,0.8095238095238095,-1.1428571428571428,True,8.0,False,True,False,False,False,False,21890.75,confirmed_1H,2025-06-09 17:00:00+00:00,1.380952380952381,False,False,True,39.0,True,22106.0,session_so_far_high,42.38095238095238,21882.0,htf_pocket,0.2857142857142857
1406489,2025-06-11 22:07:00+00:00,2025-06-11 22:56:00+00:00,long,21865.75,21841.5,24.25,21914.25,-1.0309278350515463,stop,2025,False,Wednesday,1.175257731958763,-1.3814432989690721,True,49.0,False,True,True,False,False,False,21870.0,confirmed_1H,2025-06-06 18:00:00+00:00,0.17525773195876287,False,True,True,1.0,True,21874.75,session_so_far_high,0.3711340206185567,21855.5,confirmed_1H,0.422680412371134
1406552,2025-06-11 23:10:00+00:00,2025-06-12 00:27:00+00:00,long,21836.25,21817.0,19.25,21874.75,-1.0389610389610389,stop,2025,False,Wednesday,1.5454545454545454,-1.2597402597402598,True,77.0,False,True,True,True,False,False,21840.5,confirmed_1H,2025-02-12 00:00:00+00:00,0.22077922077922077,False,True,True,1.0,True,21894.25,session_so_far_high,3.012987012987013,21826.25,confirmed_1H,0.5194805194805194
1406683,2025-06-12 01:21:00+00:00,2025-06-12 01:23:00+00:00,long,21810.0,21792.75,17.25,21844.5,-1.0434782608695652,stop,2025,False,Wednesday,-0.07246376811594203,-1.0579710144927537,True,2.0,False,False,False,False,False,False,21812.25,confirmed_1H,2024-12-20 20:00:00+00:00,0.13043478260869565,False,False,True,124.0,True,21894.25,session_so_far_high,4.884057971014493,21803.0,confirmed_1H,0.4057971014492754
1406761,2025-06-12 02:39:00+00:00,2025-06-12 02:46:00+00:00,long,21788.0,21780.5,7.5,21803.0,-1.1,stop,2025,False,Wednesday,0.0,-1.3,True,7.0,False,False,False,False,False,False,21792.0,confirmed_1H,2025-02-11 12:00:00+00:00,0.5333333333333333,False,False,True,23.0,True,21894.25,session_so_far_high,14.166666666666666,21787.25,confirmed_1H,0.1
1406797,2025-06-12 03:15:00+00:00,2025-06-12 04:57:00+00:00,long,21799.25,21783.25,16.0,21831.25,1.953125,target,2025,False,Wednesday,4.0,-1.203125,True,276.0,False,True,True,True,True,True,21800.0,confirmed_1H,2025-06-09 11:00:00+00:00,0.046875,False,True,True,1.0,True,21894.25,session_so_far_high,5.9375,21796.75,confirmed_1H,0.15625
1407133,2025-06-12 08:51:00+00:00,2025-06-12 11:31:00+00:00,long,21790.5,21758.25,32.25,21855.0,-1.0232558139534884,stop,2025,False,Thursday,1.6356589147286822,-1.0852713178294573,True,160.0,False,True,True,True,False,False,21792.0,confirmed_1H,2025-02-11 12:00:00+00:00,0.046511627906976744,False,True,True,2.0,True,21894.25,session_so_far_high,3.2170542635658914,21787.25,confirmed_1H,0.10077519379844961
1407353,2025-06-12 12:31:00+00:00,2025-06-12 14:08:00+00:00,long,21775.25,21713.0,62.25,21899.75,1.9879518072289157,target,2025,False,Thursday,3.244979919678715,-1.2248995983935742,True,630.0,False,True,True,True,True,True,21776.75,confirmed_1H,2024-12-23 22:00:00+00:00,0.024096385542168676,False,True,True,1.0,True,21894.25,session_so_far_high,1.9116465863453815,21773.75,confirmed_1H,0.024096385542168676
1407525,2025-06-12 15:23:00+00:00,2025-06-12 16:29:00+00:00,short,21910.75,21955.75,45.0,21820.75,-1.0166666666666666,stop,2025,True,Thursday,0.6611111111111111,-1.0333333333333334,True,66.0,False,True,False,False,False,False,21900.75,confirmed_1H,2024-12-18 02:00:00+00:00,0.2222222222222222,False,True,True,1.0,True,21713.25,session_so_far_low,4.388888888888889,21914.75,confirmed_1H,0.08888888888888889
1408088,2025-06-13 01:46:00+00:00,2025-06-13 02:31:00+00:00,long,21586.0,21536.0,50.0,21686.0,-1.015,stop,2025,False,Thursday,0.665,-1.01,True,45.0,False,True,False,False,False,False,21600.0,confirmed_1H,2025-02-04 02:00:00+00:00,0.28,False,True,True,10.0,True,21915.75,session_so_far_high,6.595,21578.5,confirmed_1H,0.15
1409201,2025-06-13 20:19:00+00:00,2025-06-13 20:29:00+00:00,long,21670.5,21650.0,20.5,21711.5,-1.0365853658536586,stop,2025,False,Friday,0.10975609756097561,-1.0853658536585367,True,10.0,False,False,False,False,False,False,21670.75,confirmed_1H,2024-12-09 02:00:00+00:00,0.012195121951219513,False,True,True,1.0,True,21915.75,session_so_far_high,11.963414634146341,21669.5,confirmed_1H,0.04878048780487805
1409277,2025-06-15 22:35:00+00:00,2025-06-15 23:13:00+00:00,long,21650.75,21622.75,28.0,21706.75,-1.0267857142857142,stop,2025,False,Sunday,1.4017857142857142,-1.1517857142857142,True,38.0,False,True,True,False,False,False,21660.5,confirmed_1H,2025-02-24 21:00:00+00:00,0.3482142857142857,False,True,True,10.0,True,,none,,21647.75,confirmed_1H,0.10714285714285714
1409345,2025-06-15 23:43:00+00:00,2025-06-16 11:46:00+00:00,long,21694.25,21640.25,54.0,21802.25,1.9861111111111112,target,2025,False,Sunday,7.472222222222222,-0.9953703703703703,False,,True,True,True,True,True,True,21697.0,confirmed_1H,2025-01-29 11:00:00+00:00,0.05092592592592592,False,True,True,1.0,True,,none,,21691.5,confirmed_1H,0.05092592592592592
1410189,2025-06-16 13:48:00+00:00,2025-06-16 13:54:00+00:00,short,21843.75,21894.5,50.75,21742.25,-1.0147783251231528,stop,2025,True,Monday,0.03940886699507389,-1.4630541871921183,True,6.0,False,False,False,False,False,False,21839.5,confirmed_1H,2025-01-22 09:00:00+00:00,0.08374384236453201,False,False,True,521.0,True,21501.75,session_so_far_low,6.738916256157635,21848.75,confirmed_1H,0.09852216748768473
1411213,2025-06-17 07:56:00+00:00,2025-06-17 08:01:00+00:00,long,21836.75,21805.25,31.5,21899.75,-1.0238095238095237,stop,2025,False,Tuesday,-0.09523809523809523,-1.2142857142857142,True,5.0,False,False,False,False,False,False,21840.5,confirmed_1H,2025-02-12 00:00:00+00:00,0.11904761904761904,False,False,True,43.0,True,21952.0,session_so_far_high,3.6587301587301586,21826.25,confirmed_1H,0.3333333333333333
1411397,2025-06-17 11:01:00+00:00,2025-06-17 11:26:00+00:00,long,21808.5,21792.5,16.0,21840.5,1.953125,target,2025,False,Tuesday,6.34375,-1.203125,True,360.0,False,True,True,True,True,True,21812.25,confirmed_1H,2024-12-20 20:00:00+00:00,0.234375,False,True,True,2.0,True,21952.0,session_so_far_high,8.96875,21803.0,confirmed_1H,0.34375
1411629,2025-06-17 14:53:00+00:00,2025-06-17 15:08:00+00:00,short,21866.25,21884.75,18.5,21829.25,-1.0405405405405406,stop,2025,True,Tuesday,1.1486486486486487,-1.0405405405405406,True,15.0,False,True,True,False,False,False,21866.0,confirmed_1H,2025-01-23 17:00:00+00:00,0.013513513513513514,False,True,True,1.0,True,21771.5,session_so_far_low,5.121621621621622,21870.0,confirmed_1H,0.20270270270270271
1411685,2025-06-17 15:49:00+00:00,2025-06-17 16:05:00+00:00,short,21865.75,21898.0,32.25,21801.25,-1.0232558139534884,stop,2025,True,Tuesday,0.15503875968992248,-1.062015503875969,True,16.0,False,False,False,False,False,False,21855.5,confirmed_1H,2025-01-23 12:00:00+00:00,0.3178294573643411,False,False,True,56.0,True,21771.5,session_so_far_low,2.9224806201550386,21870.0,confirmed_1H,0.13178294573643412
1411742,2025-06-17 16:46:00+00:00,2025-06-17 17:31:00+00:00,short,21863.0,21901.5,38.5,21786.0,1.9805194805194806,target,2025,False,Tuesday,5.779220779220779,-1.3831168831168832,True,370.0,False,True,True,True,True,True,21855.5,confirmed_1H,2025-01-23 12:00:00+00:00,0.19480519480519481,False,True,True,3.0,True,21771.5,session_so_far_low,2.3766233766233764,21863.25,confirmed_1H,0.006493506493506494
1411877,2025-06-17 19:01:00+00:00,2025-06-17 20:55:00+00:00,long,21748.0,21709.0,39.0,21826.0,-1.0192307692307692,stop,2025,False,Tuesday,0.8076923076923077,-1.1217948717948718,True,113.0,False,True,False,False,False,False,21748.75,confirmed_1H,2025-01-30 17:00:00+00:00,0.019230769230769232,False,True,True,2.0,True,21952.0,session_so_far_high,5.230769230769231,21746.5,confirmed_1H,0.038461538461538464
1412587,2025-06-18 07:56:00+00:00,2025-06-18 08:06:00+00:00,short,22009.25,22028.5,19.25,21970.75,-1.0389610389610389,stop,2025,False,Wednesday,0.03896103896103896,-1.077922077922078,True,10.0,False,False,False,False,False,False,21994.75,confirmed_1H,2025-01-24 03:00:00+00:00,0.7532467532467533,False,False,True,148.0,True,21640.5,session_so_far_low,19.155844155844157,22010.75,PDH,0.07792207792207792
1412613,2025-06-18 08:22:00+00:00,2025-06-18 08:57:00+00:00,short,22009.0,22036.5,27.5,21954.0,-1.0272727272727273,stop,2025,False,Wednesday,0.05454545454545454,-1.018181818181818,True,35.0,False,False,False,False,False,False,21994.75,confirmed_1H,2025-01-24 03:00:00+00:00,0.5181818181818182,False,False,True,122.0,True,21640.5,session_so_far_low,13.4,22010.75,PDH,0.06363636363636363
1412741,2025-06-18 10:30:00+00:00,2025-06-18 10:57:00+00:00,short,22008.25,22031.5,23.25,21961.75,1.967741935483871,target,2025,False,Wednesday,3.5268817204301075,-1.1290322580645162,True,215.0,False,True,True,True,True,True,21994.75,confirmed_1H,2025-01-24 03:00:00+00:00,0.5806451612903226,False,True,True,5.0,True,21640.5,session_so_far_low,15.817204301075268,22010.75,PDH,0.10752688172043011
1412768,2025-06-18 10:57:00+00:00,2025-06-18 11:44:00+00:00,short,21958.25,22000.0,41.75,21874.75,-1.0179640718562875,stop,2025,False,Wednesday,0.1497005988023952,-1.155688622754491,True,47.0,False,False,False,False,False,False,21951.0,confirmed_1H,2025-02-20 18:00:00+00:00,0.17365269461077845,False,False,True,156.0,True,21640.5,session_so_far_low,7.610778443113772,21959.5,confirmed_1H,0.029940119760479042
1412838,2025-06-18 12:07:00+00:00,2025-06-18 12:15:00+00:00,short,21997.75,22010.0,12.25,21973.25,-1.0612244897959184,stop,2025,False,Wednesday,0.1836734693877551,-1.0408163265306123,True,8.0,False,False,False,False,False,False,21994.75,confirmed_1H,2025-01-24 03:00:00+00:00,0.24489795918367346,False,False,True,24.0,True,21640.5,session_so_far_low,29.163265306122447,21999.5,confirmed_1H,0.14285714285714285
1412872,2025-06-18 12:41:00+00:00,2025-06-18 13:21:00+00:00,short,21991.0,22011.5,20.5,21950.0,-1.0365853658536586,stop,2025,False,Wednesday,0.3902439024390244,-1.0365853658536586,True,40.0,False,False,False,False,False,False,21979.25,confirmed_1H,2025-01-24 07:00:00+00:00,0.573170731707317,False,False,True,50.0,True,21640.5,session_so_far_low,17.097560975609756,21992.25,confirmed_1H,0.06097560975609756
1412942,2025-06-18 13:51:00+00:00,2025-06-18 17:32:00+00:00,long,22009.5,21963.75,45.75,22101.0,-1.0163934426229508,stop,2025,True,Wednesday,1.9289617486338797,-1.2622950819672132,True,221.0,False,True,True,True,False,False,22010.75,PDH,2025-06-18 04:00:00+00:00,0.0273224043715847,False,True,True,1.0,True,22066.25,session_so_far_high,1.2404371584699454,21994.75,confirmed_1H,0.3224043715846995
1413163,2025-06-18 17:32:00+00:00,2025-06-18 17:44:00+00:00,short,21959.5,22004.75,45.25,21869.0,-1.0165745856353592,stop,2025,False,Wednesday,0.4419889502762431,-1.0,True,12.0,False,False,False,False,False,False,21951.0,confirmed_1H,2025-02-20 18:00:00+00:00,0.1878453038674033,False,True,True,1.0,True,21640.5,session_so_far_low,7.0497237569060776,21964.5,confirmed_1H,0.11049723756906077
1413313,2025-06-18 20:02:00+00:00,2025-06-18 22:09:00+00:00,long,21972.5,21933.0,39.5,22051.5,-1.018987341772152,stop,2025,False,Wednesday,0.12025316455696203,-1.0126582278481013,True,67.0,False,False,False,False,False,False,21973.25,confirmed_1H,2025-06-10 04:00:00+00:00,0.0189873417721519,False,True,True,1.0,True,22097.75,session_so_far_high,3.170886075949367,21971.75,confirmed_1H,0.0189873417721519
1413432,2025-06-18 23:01:00+00:00,2025-06-18 23:31:00+00:00,long,21934.75,21923.25,11.5,21957.75,-1.065217391304348,stop,2025,False,Wednesday,0.9782608695652174,-1.0869565217391304,True,30.0,False,True,False,False,False,False,21935.0,confirmed_1H,2025-06-05 18:00:00+00:00,0.021739130434782608,False,True,True,1.0,True,21970.75,session_so_far_high,3.130434782608696,21926.25,htf_pocket,0.7391304347826086
1413482,2025-06-18 23:51:00+00:00,2025-06-19 00:06:00+00:00,long,21951.75,21924.25,27.5,22006.75,-1.0272727272727273,stop,2025,False,Wednesday,0.07272727272727272,-1.018181818181818,True,15.0,False,False,False,False,False,False,21955.25,confirmed_1H,2024-12-27 15:00:00+00:00,0.12727272727272726,False,False,True,1854.0,True,21970.75,session_so_far_high,0.6909090909090909,21951.0,confirmed_1H,0.02727272727272727
1413532,2025-06-19 00:41:00+00:00,2025-06-19 01:00:00+00:00,long,21904.75,21887.75,17.0,21938.75,-1.0441176470588236,stop,2025,False,Wednesday,0.19117647058823528,-1.1470588235294117,True,19.0,False,False,False,False,False,False,21907.0,confirmed_1H,2025-01-22 12:00:00+00:00,0.1323529411764706,False,True,True,2.0,True,21970.75,session_so_far_high,3.8823529411764706,21900.75,confirmed_1H,0.23529411764705882
1413738,2025-06-19 04:07:00+00:00,2025-06-19 04:26:00+00:00,long,21887.5,21880.5,7.0,21901.5,-1.1071428571428572,stop,2025,False,Thursday,0.9642857142857143,-1.0714285714285714,True,19.0,False,True,False,False,False,False,21888.5,confirmed_1H,2025-06-17 05:00:00+00:00,0.14285714285714285,False,True,True,7.0,True,21970.75,session_so_far_high,11.892857142857142,21882.25,htf_pocket,0.75
1413767,2025-06-19 04:36:00+00:00,2025-06-19 04:45:00+00:00,long,21881.0,21874.5,6.5,21894.0,1.8846153846153846,target,2025,False,Thursday,3.4615384615384617,-1.1153846153846154,True,57.0,False,True,True,True,True,True,21881.75,confirmed_1H,2025-02-07 11:00:00+00:00,0.11538461538461539,False,True,True,3.0,True,21970.75,session_so_far_high,13.807692307692308,21871.25,confirmed_1H,1.5
1413777,2025-06-19 04:46:00+00:00,2025-06-19 05:14:00+00:00,long,21898.25,21878.5,19.75,21937.75,-1.0379746835443038,stop,2025,False,Thursday,0.26582278481012656,-1.0126582278481013,True,28.0,False,False,False,False,False,False,21899.25,confirmed_1H,2025-02-07 05:00:00+00:00,0.05063291139240506,False,True,True,1.0,True,21970.75,session_so_far_high,3.670886075949367,21894.25,confirmed_1H,0.20253164556962025
1414042,2025-06-19 09:11:00+00:00,2025-06-19 09:13:00+00:00,long,21832.0,21826.75,5.25,21842.5,-1.1428571428571428,stop,2025,False,Thursday,-0.14285714285714285,-1.1428571428571428,True,2.0,False,False,False,False,False,False,21832.75,confirmed_1H,2025-02-06 08:00:00+00:00,0.14285714285714285,False,False,True,3.0,True,21970.75,session_so_far_high,26.428571428571427,21826.25,confirmed_1H,1.0952380952380953
1414327,2025-06-19 13:56:00+00:00,2025-06-19 22:01:00+00:00,long,21695.5,21649.25,46.25,21788.0,1.9837837837837837,target,2025,True,Thursday,9.405405405405405,-2.7837837837837838,True,1565.0,False,True,True,True,True,True,21697.0,confirmed_1H,2025-01-29 11:00:00+00:00,0.032432432432432434,False,True,True,1.0,True,21970.75,session_so_far_high,5.951351351351351,21691.5,confirmed_1H,0.08648648648648649
1414582,2025-06-19 23:11:00+00:00,2025-06-20 00:10:00+00:00,short,21874.5,21907.0,32.5,21809.5,-1.023076923076923,stop,2025,False,Thursday,0.13076923076923078,-1.2384615384615385,True,59.0,False,False,False,False,False,False,21871.25,confirmed_1H,2025-02-13 05:00:00+00:00,0.1,False,True,True,19.0,True,21745.75,session_so_far_low,3.9615384615384617,21876.75,confirmed_1H,0.06923076923076923
1414702,2025-06-20 01:11:00+00:00,2025-06-20 02:31:00+00:00,short,21854.0,21896.0,42.0,21770.0,-1.0178571428571428,stop,2025,False,Thursday,0.11904761904761904,-1.0535714285714286,True,80.0,False,False,False,False,False,False,21844.0,confirmed_1H,2025-01-24 22:00:00+00:00,0.23809523809523808,False,False,True,816.0,True,21745.75,session_so_far_low,2.5773809523809526,21854.75,confirmed_1H,0.017857142857142856
1415027,2025-06-20 06:36:00+00:00,2025-06-20 08:11:00+00:00,short,21923.75,21944.5,20.75,21882.25,-1.036144578313253,stop,2025,False,Friday,1.5060240963855422,-1.180722891566265,True,95.0,False,True,True,True,False,False,21913.25,confirmed_1H,2024-12-18 17:00:00+00:00,0.5060240963855421,False,True,True,11.0,True,21745.75,session_so_far_low,8.578313253012048,21927.0,confirmed_1H,0.1566265060240964
1415138,2025-06-20 08:27:00+00:00,2025-06-20 08:51:00+00:00,short,21921.75,21941.5,19.75,21882.25,1.9620253164556962,target,2025,False,Friday,3.1772151898734178,-2.810126582278481,True,198.0,False,True,True,True,True,True,21913.25,confirmed_1H,2024-12-18 17:00:00+00:00,0.43037974683544306,False,True,True,2.0,True,21745.75,session_so_far_low,8.91139240506329,21927.0,confirmed_1H,0.26582278481012656
1415496,2025-06-20 14:25:00+00:00,2025-06-22 22:01:00+00:00,short,21915.5,22004.75,89.25,21737.0,1.9915966386554622,target,2025,True,Friday,3.907563025210084,-1.0196078431372548,True,1374.0,False,True,True,True,True,True,21913.25,confirmed_1H,2024-12-18 17:00:00+00:00,0.025210084033613446,False,True,True,1.0,True,21745.75,session_so_far_low,1.9019607843137254,21927.0,confirmed_1H,0.12885154061624648
1415912,2025-06-22 22:21:00+00:00,2025-06-22 22:40:00+00:00,long,21721.75,21699.25,22.5,21766.75,1.9666666666666666,target,2025,False,Sunday,36.733333333333334,-0.7444444444444445,False,,True,True,True,True,True,True,21727.0,confirmed_1H,2025-06-04 03:00:00+00:00,0.23333333333333334,False,True,True,2.0,True,21745.0,session_so_far_high,1.0333333333333334,21719.0,confirmed_1H,0.12222222222222222
1415931,2025-06-22 22:40:00+00:00,2025-06-22 23:11:00+00:00,long,21782.75,21736.75,46.0,21874.75,-1.016304347826087,stop,2025,False,Sunday,0.010869565217391304,-1.0543478260869565,True,31.0,False,False,False,False,False,False,21785.5,confirmed_1H,2025-01-07 05:00:00+00:00,0.059782608695652176,False,False,True,389.0,True,,none,,21782.375,equal_lows,0.008152173913043478
1415964,2025-06-22 23:13:00+00:00,2025-06-22 23:18:00+00:00,long,21745.0,21733.25,11.75,21768.5,-1.0638297872340425,stop,2025,False,Sunday,0.5106382978723404,-1.0425531914893618,True,5.0,False,True,False,False,False,False,21746.25,confirmed_1H,2025-01-21 03:00:00+00:00,0.10638297872340426,False,True,True,1.0,True,21787.0,session_so_far_high,3.574468085106383,21742.75,confirmed_1H,0.19148936170212766
1416020,2025-06-23 00:09:00+00:00,2025-06-23 00:22:00+00:00,long,21746.25,21711.25,35.0,21816.25,-1.0214285714285714,stop,2025,False,Sunday,0.07857142857142857,-1.0071428571428571,True,13.0,False,False,False,False,False,False,21748.75,confirmed_1H,2025-01-30 17:00:00+00:00,0.07142857142857142,False,True,True,1.0,True,21787.0,session_so_far_high,1.1642857142857144,21745.75,ONL,0.014285714285714285
1416942,2025-06-23 15:31:00+00:00,2025-06-23 16:24:00+00:00,short,21961.5,21998.0,36.5,21888.5,1.9794520547945205,target,2025,True,Monday,6.116438356164384,-1.0547945205479452,True,116.0,False,True,True,True,True,True,21951.0,confirmed_1H,2025-02-20 18:00:00+00:00,0.2876712328767123,False,True,True,3.0,True,21566.75,session_so_far_low,10.815068493150685,21964.5,confirmed_1H,0.0821917808219178
1416995,2025-06-23 16:24:00+00:00,2025-06-23 16:36:00+00:00,short,21891.75,21941.5,49.75,21792.25,1.984924623115578,target,2025,False,Monday,3.0854271356783918,-1.1407035175879396,True,48.0,False,True,True,True,True,True,21890.5,confirmed_1H,2025-02-13 21:00:00+00:00,0.02512562814070352,False,True,True,1.0,True,21566.75,session_so_far_low,6.532663316582915,21893.25,confirmed_1H,0.03015075376884422
1417142,2025-06-23 18:51:00+00:00,2025-06-23 19:02:00+00:00,short,22032.25,22052.75,20.5,21991.25,-1.0365853658536586,stop,2025,False,Monday,0.5365853658536586,-1.8658536585365855,True,11.0,False,True,False,False,False,False,22028.75,confirmed_1H,2024-12-17 11:00:00+00:00,0.17073170731707318,False,True,True,2.0,True,21566.75,session_so_far_low,22.70731707317073,22050.5,confirmed_1H,0.8902439024390244
1418479,2025-06-24 18:08:00+00:00,2025-06-24 19:01:00+00:00,short,22418.25,22433.0,14.75,22388.75,-1.0508474576271187,stop,2025,False,Tuesday,0.6949152542372882,-1.0677966101694916,True,53.0,False,True,False,False,False,False,22263.0,confirmed_1H,2025-02-18 13:00:00+00:00,10.525423728813559,False,False,False,,False,22065.75,session_so_far_low,23.89830508474576,,none,
1419161,2025-06-25 06:30:00+00:00,2025-06-25 07:01:00+00:00,short,22426.75,22431.75,5.0,22416.75,1.85,target,2025,False,Wednesday,2.85,-1.25,True,61.0,False,True,True,True,True,False,22384.5,htf_pocket,2025-06-25 06:00:00+00:00,8.45,False,False,False,,False,22384.5,session_so_far_low,8.45,22434.75,htf_pocket,1.6
1419350,2025-06-25 09:39:00+00:00,2025-06-25 10:31:00+00:00,short,22429.0,22437.0,8.0,22413.0,-1.09375,stop,2025,False,Wednesday,1.9375,-1.0,True,52.0,False,True,True,True,False,False,22384.5,htf_pocket,2025-06-25 09:00:00+00:00,5.5625,False,False,False,,False,22384.5,session_so_far_low,5.5625,22434.75,confirmed_1H,0.71875
1419713,2025-06-25 15:42:00+00:00,2025-06-25 15:57:00+00:00,short,22443.5,22459.75,16.25,22411.0,-1.0461538461538462,stop,2025,True,Wednesday,0.49230769230769234,-1.1846153846153846,True,15.0,False,False,False,False,False,False,22406.0,htf_pocket,2025-06-25 15:00:00+00:00,2.3076923076923075,False,False,False,119.0,False,22384.5,session_so_far_low,3.6307692307692307,22448.25,PDH,0.2923076923076923
1419795,2025-06-25 17:04:00+00:00,2025-06-25 17:21:00+00:00,short,22436.75,22449.75,13.0,22410.75,-1.0576923076923077,stop,2025,False,Wednesday,1.0769230769230769,-1.5769230769230769,True,17.0,False,True,True,False,False,False,22406.0,htf_pocket,2025-06-25 17:00:00+00:00,2.3653846153846154,False,False,False,37.0,False,22384.5,session_so_far_low,4.019230769230769,22448.25,PDH,0.8846153846153846
1419922,2025-06-25 19:11:00+00:00,2025-06-25 19:32:00+00:00,long,22449.25,22424.75,24.5,22498.25,-1.030612244897959,stop,2025,False,Wednesday,0.5,-1.1122448979591837,True,21.0,False,True,False,False,False,False,22511.5,ONH,2025-06-25 13:30:00+00:00,2.5408163265306123,False,False,False,588.0,False,22548.25,session_so_far_high,4.040816326530612,22406.0,htf_pocket,1.7653061224489797
1420417,2025-06-26 04:26:00+00:00,2025-06-26 04:32:00+00:00,short,22492.0,22498.75,6.75,22478.5,-1.1111111111111112,stop,2025,False,Thursday,0.07407407407407407,-1.037037037037037,True,6.0,False,False,False,False,False,False,22437.75,confirmed_1H,2025-06-26 02:00:00+00:00,8.037037037037036,False,False,False,,False,22437.75,session_so_far_low,8.037037037037036,22511.5,ONH,2.888888888888889
1420982,2025-06-26 13:51:00+00:00,2025-06-26 13:59:00+00:00,short,22488.0,22534.75,46.75,22394.5,-1.0160427807486632,stop,2025,True,Thursday,0.25668449197860965,-1.0962566844919786,True,8.0,False,False,False,False,False,False,22437.75,ONL,2025-06-26 13:30:00+00:00,1.0748663101604279,False,False,False,,True,22437.75,session_so_far_low,1.0748663101604279,22488.25,htf_pocket,0.0053475935828877
1420999,2025-06-26 14:08:00+00:00,2025-06-26 14:23:00+00:00,short,22544.5,22573.5,29.0,22486.5,-1.0258620689655173,stop,2025,True,Thursday,0.1206896551724138,-1.0517241379310345,True,15.0,False,False,False,False,False,False,22437.75,ONL,2025-06-26 13:30:00+00:00,3.6810344827586206,False,False,False,,False,22437.75,session_so_far_low,3.6810344827586206,22548.25,PDH,0.12931034482758622
1421938,2025-06-27 06:47:00+00:00,2025-06-27 06:48:00+00:00,short,22737.0,22743.5,6.5,22724.0,-1.1153846153846154,stop,2025,False,Friday,0.0,-1.6153846153846154,True,1.0,False,False,False,False,False,False,22660.25,htf_pocket,2025-06-27 06:00:00+00:00,11.807692307692308,False,False,False,704.0,False,22660.25,session_so_far_low,11.807692307692308,,none,
1422267,2025-06-27 12:16:00+00:00,2025-06-27 13:05:00+00:00,short,22757.0,22779.0,22.0,22713.0,1.9659090909090908,target,2025,False,Friday,3.2613636363636362,-1.6136363636363635,True,105.0,False,True,True,True,True,True,22660.25,htf_pocket,2025-06-27 12:00:00+00:00,4.3977272727272725,False,False,False,375.0,False,22660.25,session_so_far_low,4.3977272727272725,22760.0,htf_pocket,0.13636363636363635
1422316,2025-06-27 13:05:00+00:00,2025-06-27 13:39:00+00:00,short,22713.0,22736.75,23.75,22665.5,-1.0315789473684212,stop,2025,False,Friday,1.168421052631579,-1.0210526315789474,True,34.0,False,True,True,False,False,False,22660.25,htf_pocket,2025-06-27 13:00:00+00:00,2.221052631578947,False,False,False,326.0,False,22660.25,session_so_far_low,2.221052631578947,22713.5,PDH,0.021052631578947368
