level,side,event_type,window,entry_type,stop_type,exit_type,filter,n,tr_wk,wr,pf,expR,totR,maxDD_R,n_no_retest_skip,flag
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,prior_day_mid,none,1107,2.042,0.318,0.7803,-0.1766,-195.506,-200.848,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,104,0.192,0.2981,0.7179,-0.2319,-24.122,-22.902,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,1.5R,none,1566,2.889,0.378,0.646,-0.2654,-415.652,-425.227,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,146,0.269,0.363,0.6032,-0.3059,-44.662,-44.053,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,2R,none,1566,2.889,0.311,0.6617,-0.2809,-439.875,-453.095,0,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,next_bar_open,1.0xATR,2R,vwap_slope_agreement,146,0.269,0.3219,0.6982,-0.2477,-36.162,-36.936,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,vwap,none,1045,1.928,0.4565,0.6689,-0.1984,-207.334,-231.271,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,85,0.157,0.4824,0.736,-0.1595,-13.558,-15.402,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,none,992,1.83,0.2016,0.6959,-0.3557,-352.876,-353.794,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,91,0.168,0.2088,0.9098,-0.1074,-9.771,-28.428,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,none,1330,2.454,0.5368,0.7853,-0.1463,-194.595,-231.8,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,123,0.227,0.5285,0.7364,-0.1788,-21.997,-24.256,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,2R,none,1330,2.454,0.4271,0.7527,-0.2079,-276.493,-304.918,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,123,0.227,0.439,0.7753,-0.1829,-22.497,-26.562,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,vwap,none,1045,1.928,0.5713,0.6597,-0.1028,-107.395,-112.419,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,vwap,vwap_slope_agreement,85,0.157,0.5529,0.4799,-0.1923,-16.346,-18.449,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,prior_day_mid,none,992,1.83,0.3246,0.8138,-0.1472,-146.045,-147.426,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,91,0.168,0.3187,0.8217,-0.1486,-13.525,-19.631,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,1.5R,none,1330,2.454,0.3835,0.6587,-0.2533,-336.885,-343.705,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,123,0.227,0.3577,0.5856,-0.3213,-39.522,-42.23,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,2R,none,1330,2.454,0.312,0.6606,-0.2802,-372.706,-384.317,236,dead
pm_hi,upper,sweep_and_close_back_inside,0930_1030,retest_limit,1.0xATR,2R,vwap_slope_agreement,123,0.227,0.3008,0.6217,-0.3207,-39.443,-42.593,23,sub_floor
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,none,927,1.71,0.4056,0.5895,-0.2635,-244.245,-249.77,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,119,0.22,0.3445,0.2338,-0.4564,-54.313,-53.097,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,1062,1.959,0.275,0.825,-0.161,-171.024,-179.199,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,258,0.476,0.2713,0.9129,-0.0792,-20.443,-46.582,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,none,1565,2.887,0.4109,0.6442,-0.2702,-422.872,-430.305,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,355,0.655,0.4028,0.6353,-0.2788,-98.962,-100.419,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,2R,none,1565,2.887,0.3508,0.6987,-0.2512,-393.093,-400.526,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,355,0.655,0.3324,0.6604,-0.2893,-102.684,-105.557,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,vwap,none,927,1.71,0.4736,0.588,-0.206,-190.999,-195.279,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,119,0.22,0.4118,0.2447,-0.3247,-38.642,-37.635,0,sub_floor
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,prior_day_mid,none,1062,1.959,0.2985,0.847,-0.13,-138.022,-149.028,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,258,0.476,0.314,0.9512,-0.0395,-10.2,-41.301,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,1.5R,none,1565,2.887,0.4083,0.694,-0.2246,-351.447,-359.257,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,355,0.655,0.4254,0.7669,-0.1633,-57.985,-68.418,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,2R,none,1565,2.887,0.3438,0.735,-0.2151,-336.652,-345.538,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,next_bar_open,1.0xATR,2R,vwap_slope_agreement,355,0.655,0.3521,0.7848,-0.1704,-60.485,-74.918,0,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,vwap,none,1009,1.862,0.3954,0.6426,-0.2738,-276.235,-312.632,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,158,0.292,0.4494,0.5944,-0.26,-41.074,-40.362,61,sub_floor
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,none,936,1.727,0.1976,0.6999,-0.3468,-324.576,-326.538,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,217,0.4,0.2074,1.0333,0.0391,8.495,-53.407,61,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,none,1321,2.437,0.5208,0.748,-0.1759,-232.374,-262.636,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,294,0.542,0.534,0.7548,-0.1643,-48.3,-53.088,61,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,2R,none,1321,2.437,0.4254,0.7594,-0.201,-265.458,-319.851,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,294,0.542,0.4422,0.7861,-0.1728,-50.8,-70.313,61,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,vwap,none,1009,1.862,0.5144,0.6743,-0.1526,-153.975,-170.002,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,vwap,vwap_slope_agreement,158,0.292,0.557,0.5021,-0.1697,-26.816,-26.224,61,sub_floor
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,prior_day_mid,none,936,1.727,0.2906,0.8039,-0.1678,-157.026,-165.679,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,217,0.4,0.3456,1.0381,0.0308,6.677,-44.548,61,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,1.5R,none,1321,2.437,0.4088,0.6954,-0.2234,-295.106,-303.694,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,294,0.542,0.4082,0.7148,-0.2063,-60.639,-66.209,61,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,2R,none,1321,2.437,0.3346,0.7054,-0.2412,-318.665,-324.098,244,dead
pm_hi,upper,sweep_and_close_back_inside,1000_1130,retest_limit,1.0xATR,2R,vwap_slope_agreement,294,0.542,0.3537,0.7907,-0.1649,-48.466,-71.303,61,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,vwap,none,2961,5.463,0.3448,0.4716,-0.3842,-1137.57,-1145.782,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,204,0.376,0.3873,0.351,-0.3565,-72.72,-75.143,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,3483,6.426,0.2661,0.6799,-0.2978,-1037.276,-1045.859,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,692,1.277,0.2991,0.8618,-0.1206,-83.448,-104.956,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,none,5066,9.347,0.392,0.5832,-0.3246,-1644.269,-1669.198,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,1002,1.849,0.4232,0.6777,-0.2348,-235.234,-242.894,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,2R,none,5066,9.347,0.3273,0.6079,-0.3379,-1711.959,-1741.503,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,1002,1.849,0.3473,0.6768,-0.2671,-267.666,-275.502,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,vwap,none,2961,5.463,0.3928,0.4823,-0.3257,-964.445,-972.744,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,204,0.376,0.4657,0.3687,-0.2332,-47.57,-47.559,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,prior_day_mid,none,3483,6.426,0.2871,0.7178,-0.2499,-870.261,-880.778,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,692,1.277,0.3179,0.8632,-0.1145,-79.219,-129.431,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,1.5R,none,5066,9.347,0.3946,0.6211,-0.2905,-1471.673,-1508.062,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,1002,1.849,0.4351,0.7452,-0.181,-181.393,-203.012,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,2R,none,5066,9.347,0.3273,0.6436,-0.3033,-1536.439,-1590.63,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,next_bar_open,1.0xATR,2R,vwap_slope_agreement,1002,1.849,0.3643,0.7611,-0.1907,-191.127,-220.696,0,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,vwap,none,3245,5.987,0.3556,0.5591,-0.3649,-1184.055,-1209.117,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,268,0.494,0.4515,0.6279,-0.2319,-62.154,-66.527,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,none,3117,5.751,0.2089,0.5974,-0.4653,-1450.477,-1458.024,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,598,1.103,0.2391,0.8351,-0.1836,-109.806,-126.605,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,1.5R,none,4315,7.961,0.5124,0.7054,-0.2089,-901.511,-910.941,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,829,1.53,0.5199,0.7253,-0.1887,-156.429,-160.059,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,2R,none,4315,7.961,0.4081,0.6886,-0.2687,-1159.531,-1187.195,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,829,1.53,0.4306,0.7577,-0.1989,-164.889,-170.519,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,vwap,none,3245,5.987,0.4555,0.5742,-0.2351,-762.843,-769.968,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,vwap,vwap_slope_agreement,268,0.494,0.5597,0.6049,-0.1253,-33.585,-34.648,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,prior_day_mid,none,3117,5.751,0.2936,0.7154,-0.2482,-773.494,-779.327,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,598,1.103,0.3211,0.8313,-0.1433,-85.676,-106.226,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,1.5R,none,4315,7.961,0.4023,0.6378,-0.272,-1173.698,-1200.234,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,829,1.53,0.4162,0.6909,-0.224,-185.671,-190.621,199,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,2R,none,4315,7.961,0.3277,0.6398,-0.3039,-1311.499,-1351.145,836,dead
pm_hi,upper,sweep_and_close_back_inside,full_rth,retest_limit,1.0xATR,2R,vwap_slope_agreement,829,1.53,0.3486,0.7166,-0.2297,-190.409,-200.265,199,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,none,67,0.124,0.194,0.1096,-0.8456,-56.652,-57.034,0,sub_floor
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,38,0.07,0.2105,0.1063,-0.7906,-30.044,-30.426,0,sub_floor
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,186,0.343,0.2204,0.5758,-0.5249,-97.639,-141.792,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,92,0.17,0.2283,0.5481,-0.5616,-51.667,-63.128,0,sub_floor
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,none,473,0.873,0.37,0.3802,-0.597,-282.366,-281.911,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,237,0.437,0.4051,0.4327,-0.5238,-124.146,-123.304,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,2R,none,473,0.873,0.3192,0.4498,-0.5709,-270.057,-275.102,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,237,0.437,0.346,0.4991,-0.5035,-119.336,-119.188,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,vwap,none,67,0.124,0.2836,0.1966,-0.2278,-15.265,-16.596,0,sub_floor
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,38,0.07,0.3421,0.241,-0.2077,-7.893,-8.86,0,sub_floor
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,prior_day_mid,none,186,0.343,0.3925,0.8241,-0.1269,-23.603,-45.015,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,92,0.17,0.4022,0.8733,-0.0887,-8.157,-21.228,0,sub_floor
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,1.5R,none,473,0.873,0.4038,0.6701,-0.2479,-117.273,-130.294,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,237,0.437,0.443,0.7963,-0.1418,-33.603,-47.353,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,2R,none,473,0.873,0.3404,0.7146,-0.2374,-112.278,-137.366,0,dead
pm_lo,lower,break_and_retest,0930_1030,next_bar_open,1.0xATR,2R,vwap_slope_agreement,237,0.437,0.3713,0.8253,-0.1373,-32.542,-47.516,0,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,vwap,none,104,0.192,0.2404,0.3266,-0.5737,-59.669,-69.504,55,sub_floor
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,56,0.103,0.2857,0.5512,-0.3554,-19.901,-31.286,30,sub_floor
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,none,180,0.332,0.1444,0.4199,-0.9067,-163.198,-175.428,55,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,93,0.172,0.1505,0.5392,-0.7061,-65.664,-73.933,30,sub_floor
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,none,418,0.771,0.4856,0.4863,-0.3923,-163.98,-170.034,55,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,207,0.382,0.5169,0.4895,-0.3751,-77.656,-77.509,30,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,2R,none,418,0.771,0.5,0.5951,-0.3636,-151.98,-167.534,55,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,207,0.382,0.5169,0.6298,-0.322,-66.656,-69.964,30,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,vwap,none,104,0.192,0.3269,0.2507,-0.1808,-18.806,-20.344,55,sub_floor
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,vwap,vwap_slope_agreement,56,0.103,0.3929,0.3225,-0.173,-9.69,-11.171,30,sub_floor
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,prior_day_mid,none,180,0.332,0.3667,0.7694,-0.1675,-30.146,-45.402,55,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,93,0.172,0.3548,0.7743,-0.1646,-15.304,-22.401,30,sub_floor
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,1.5R,none,418,0.771,0.4234,0.7213,-0.202,-84.429,-100.15,55,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,207,0.382,0.4589,0.8394,-0.1091,-22.588,-37.272,30,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,2R,none,418,0.771,0.3469,0.7341,-0.219,-91.54,-119.437,55,dead
pm_lo,lower,break_and_retest,0930_1030,retest_limit,1.0xATR,2R,vwap_slope_agreement,207,0.382,0.3623,0.7913,-0.1676,-34.699,-51.731,30,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,none,128,0.236,0.2891,0.1678,-0.7637,-97.759,-99.027,0,sub_floor
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,76,0.14,0.3026,0.1667,-0.725,-55.101,-55.673,0,sub_floor
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,264,0.487,0.2045,0.5578,-0.5934,-156.653,-199.906,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,228,0.421,0.2061,0.521,-0.6409,-146.124,-165.358,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,none,700,1.292,0.3914,0.3994,-0.5776,-404.326,-403.378,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,1.5R,vwap_slope_agreement,590,1.089,0.3915,0.412,-0.5587,-329.632,-331.297,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,2R,none,700,1.292,0.3229,0.427,-0.6153,-430.685,-432.721,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,beyond_extreme_2tk,2R,vwap_slope_agreement,590,1.089,0.322,0.4368,-0.5957,-351.492,-353.283,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,vwap,none,128,0.236,0.4219,0.3576,-0.1843,-23.591,-26.984,0,sub_floor
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,vwap,vwap_slope_agreement,76,0.14,0.4605,0.4122,-0.1272,-9.666,-12.185,0,sub_floor
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,prior_day_mid,none,264,0.487,0.3333,0.5954,-0.3331,-87.933,-113.943,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,prior_day_mid,vwap_slope_agreement,228,0.421,0.3289,0.5481,-0.3739,-85.241,-97.507,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,1.5R,none,700,1.292,0.3971,0.6306,-0.2854,-199.76,-210.964,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,1.5R,vwap_slope_agreement,590,1.089,0.3864,0.6107,-0.305,-179.956,-187.784,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,2R,none,700,1.292,0.3243,0.6462,-0.306,-214.2,-231.251,0,dead
pm_lo,lower,break_and_retest,1000_1130,next_bar_open,1.0xATR,2R,vwap_slope_agreement,590,1.089,0.3186,0.6363,-0.3159,-186.396,-198.199,0,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,vwap,none,169,0.312,0.355,0.5896,-0.3395,-57.374,-86.321,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,vwap,vwap_slope_agreement,109,0.201,0.3486,0.5913,-0.3231,-35.215,-56.596,65,sub_floor
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,none,258,0.476,0.1434,0.5176,-0.7848,-202.481,-229.622,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,222,0.41,0.1396,0.5371,-0.7619,-169.15,-196.603,65,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,none,624,1.151,0.4888,0.4368,-0.4523,-282.214,-285.268,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,1.5R,vwap_slope_agreement,525,0.969,0.4933,0.4495,-0.4309,-226.206,-228.66,65,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,2R,none,624,1.151,0.492,0.5481,-0.4266,-266.214,-280.032,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,beyond_extreme_2tk,2R,vwap_slope_agreement,525,0.969,0.4971,0.5552,-0.4156,-218.206,-228.74,65,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,vwap,none,169,0.312,0.4675,0.4906,-0.1415,-23.92,-29.171,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,vwap,vwap_slope_agreement,109,0.201,0.4587,0.4596,-0.1287,-14.028,-17.361,65,sub_floor
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,prior_day_mid,none,258,0.476,0.3295,0.6686,-0.2647,-68.298,-100.208,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,prior_day_mid,vwap_slope_agreement,222,0.41,0.3243,0.6507,-0.2799,-62.144,-81.441,65,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,1.5R,none,624,1.151,0.3974,0.6287,-0.2876,-179.436,-199.203,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,1.5R,vwap_slope_agreement,525,0.969,0.3867,0.607,-0.3085,-161.947,-179.04,65,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,2R,none,624,1.151,0.3189,0.6302,-0.3238,-202.047,-236.814,76,dead
pm_lo,lower,break_and_retest,1000_1130,retest_limit,1.0xATR,2R,vwap_slope_agreement,525,0.969,0.3124,0.6174,-0.3373,-177.058,-204.528,65,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,vwap,none,358,0.661,0.2737,0.2104,-0.8207,-293.805,-291.782,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,vwap,vwap_slope_agreement,113,0.208,0.2478,0.1353,-0.8465,-95.654,-96.135,0,sub_floor
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,none,780,1.439,0.2115,0.4134,-0.7792,-607.751,-627.622,0,dead
pm_lo,lower,break_and_retest,full_rth,next_bar_open,beyond_extreme_2tk,prior_day_mid,vwap_slope_agreement,567,1.046,0.2152,0.399,-0.8065,-457.257,-477.128,0,dead
