ts,direction,entry,stop,target,risk_usd,R,mae_r,sweep_bar,mss_bar,fill_bar,d1c_keep,b1_fvg_h1_in,b1_fvg_h1_near,b1_fvg_h4_in,b1_fvg_h4_near,b1_fvg_d1_in,b1_fvg_d1_near,b1_pdhl_10,b1_pdhl_20,b1_h1swing_10,b1_h1swing_20,b2_disp_fvg_confirm,b3_ote_fvg_confluence,b4_smt_es,b4_smt_ym,b4_smt_rty,b4_smt_es_testable,b4_smt_ym_testable,b4_smt_rty_testable
2025-12-16 10:20:00-05:00,1,25020.01,24967.0,25126.03,106.0199999999968,-1.0094321826070556,-1.2593850216940279,317832,317837,317842,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True
2025-12-22 11:10:00-05:00,-1,25694.56,25759.0,25565.68,128.87999999999738,0.17163252638115353,-0.5072936064556076,318943,318949,318956,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-12-23 10:00:00-05:00,1,25669.5,25623.75,25761.0,91.5,1.5,-0.9016393442622951,319212,319213,319218,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True
2025-12-26 11:00:00-05:00,-1,25905.15,25935.75,25843.95,61.19999999999709,0.7271241830065706,-0.2238562091502899,319722,319725,319737,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True
2025-12-29 09:45:00-05:00,1,25750.15,25663.75,25922.94,172.8000000000029,-1.005787037037037,-1.0231481481481477,319996,319997,319998,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True
2025-12-30 10:10:00-05:00,1,25705.9,25688.25,25741.19,35.30000000000291,-1.0283286118980146,-1.2691218130311392,320271,320276,320279,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2025-12-31 10:25:00-05:00,-1,25601.25,25635.75,25532.25,69.0,0.5181159420289855,-0.9637681159420289,320554,320556,320558,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-01-02 09:45:00-05:00,-1,25707.09,25734.0,25653.27,53.81999999999971,-1.0185804533630622,-1.9847640282422945,320823,320824,320826,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True
2026-01-02 10:40:00-05:00,-1,25566.81,25741.75,25216.94,349.8799999999974,0.8602949582714138,-0.21544529552989009,320832,320833,320837,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-01-07 10:00:00-05:00,1,25839.82,25770.5,25978.47,138.63999999999942,1.5000721292556407,-0.41935949221003793,321653,321654,321657,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2026-01-13 11:10:00-05:00,-1,25904.53,25970.25,25773.1,131.44000000000233,-1.0076080340839926,-1.068472306755933,322763,322764,322775,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True
2026-01-15 09:40:00-05:00,-1,25916.89,25951.5,25847.67,69.22000000000116,-1.0144466917075987,-1.0361167292689968,323307,323308,323309,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2026-01-15 10:20:00-05:00,-1,25893.88,25953.25,25775.12,118.73999999999796,0.9727134916624725,-0.7431362641064466,323311,323312,323317,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
2026-01-16 10:05:00-05:00,-1,25762.76,25844.5,25599.27,163.4800000000032,1.5000611695619939,-0.033520919990231796,323588,323589,323590,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-01-19 11:20:00-05:00,1,25365.58,25320.5,25455.75,90.16000000000349,0.8623558118899399,-0.8890860692102971,323879,323880,323881,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-01-22 10:45:00-05:00,-1,25648.82,25732.25,25481.97,166.86000000000058,-0.30780294857965,-0.8951216588757045,324641,324642,324654,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2026-01-28 10:35:00-05:00,-1,26223.8,26254.5,26162.4,61.400000000001455,1.4999999999999407,-0.14495114006516685,325754,325755,325756,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-01-29 10:20:00-05:00,-1,25792.21,25868.75,25639.14,153.08000000000175,1.4999346746798925,-0.399007055134577,326027,326028,326029,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-01-30 10:40:00-05:00,-1,25893.97,25918.75,25844.41,49.55999999999767,-1.0201775625504448,-1.2118644067796709,326295,326306,326309,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2026-02-10 09:50:00-05:00,-1,25362.5,25410.5,25266.49,96.0,-1.0104166666666667,-1.6875,328227,328230,328231,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-02-11 10:35:00-05:00,-1,25154.8,25301.0,24862.39,292.40000000000146,-1.0034199726402189,-1.0786593707250338,328512,328513,328516,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-02-17 09:45:00-05:00,1,24669.7,24605.25,24798.6,128.90000000000146,-1.007757951900698,-1.5663304887509633,329559,329560,329562,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True
2026-02-20 09:50:00-05:00,1,24879.66,24678.0,25282.98,403.3199999999997,1.007884558167213,-0.137161559059803,330389,330390,330391,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True
2026-02-24 09:55:00-05:00,1,24922.01,24694.0,25378.03,456.0199999999968,0.5141879742116681,-0.4495855444936587,330942,330943,330944,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
2026-02-27 09:40:00-05:00,1,24837.68,24795.5,24922.04,84.36000000000058,-1.01185395922238,-1.3200568990042651,331767,331768,331769,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-02-27 09:55:00-05:00,1,24854.31,24781.5,24999.94,145.62000000000262,1.500068671885694,-0.05919516549926153,331770,331771,331772,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True
2026-03-02 09:50:00-05:00,1,24830.76,24604.5,25283.29,452.5199999999968,0.8728895960399602,-0.12711040396003978,332045,332046,332047,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-03-06 10:05:00-05:00,1,24677.55,24608.25,24816.16,138.59999999999854,1.5000721500721648,-0.1883116883116798,333150,333153,333154,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-03-13 11:10:00-04:00,-1,24561.43,24662.25,24359.78,201.63999999999942,1.500049593334666,-0.07756397540170334,334543,334544,334547,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-03-18 11:05:00-04:00,-1,24921.32,24985.25,24793.45,127.86000000000058,1.5000782105427686,-0.16314719224151797,335363,335366,335374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-03-19 11:25:00-04:00,1,24450.4,24374.5,24602.21,151.8000000000029,1.500065876152798,-0.9571805006587624,335635,335643,335654,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-03-30 10:05:00-04:00,-1,23330.23,23405.5,23179.69,150.54000000000087,-1.0066427527567423,-1.053142022053939,337568,337569,337570,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-04-02 10:30:00-04:00,1,23939.32,23858.5,24100.98,161.63999999999942,1.5001237317495697,-0.09366493442216947,338399,338400,338403,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
2026-04-10 10:10:00-04:00,-1,25304.41,25346.5,25220.24,84.18000000000029,-1.011879306248515,-1.1544309812306957,339960,339961,339962,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2026-04-13 10:15:00-04:00,1,25254.72,25159.5,25445.16,190.44000000000233,1.3495064062171647,-0.09682839739551619,340234,340235,340239,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-04-16 10:35:00-04:00,-1,26388.02,26453.75,26256.55,131.45999999999913,-1.0076068766164614,-1.0380343830823067,341059,341061,341071,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True
2026-04-20 10:50:00-04:00,-1,26714.53,26740.75,26662.1,52.44000000000233,1.4998093058733404,-0.24675819984747815,341624,341625,341626,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True
2026-04-20 11:20:00-04:00,-1,26647.26,26721.5,26498.77,148.4800000000032,-1.0067349137931032,-1.010102370689655,341627,341628,341632,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-05-14 09:50:00-04:00,1,29607.84,29458.0,29907.53,299.6800000000003,0.8959556860651352,-0.5411772557394559,346580,346581,346582,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-05-18 10:40:00-04:00,-1,29113.28,29266.25,28807.33,305.9400000000023,1.3311433614434103,-0.0847878669020139,347118,347119,347120,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True
2026-05-19 09:40:00-04:00,1,28916.49,28802.25,29144.96,228.4800000000032,-1.00437675070028,-1.2932422969187634,347382,347383,347384,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-05-21 10:15:00-04:00,1,29212.58,29173.5,29290.74,78.16000000000349,-0.006397134083930167,-1.7548618219037533,347934,347938,347943,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
2026-05-27 09:50:00-04:00,-1,30027.88,30192.5,29698.65,329.23999999999796,0.3728587048961329,-0.4335439193293611,348968,348969,348970,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-05-29 10:50:00-04:00,-1,30391.69,30438.0,30299.08,92.62000000000262,-0.0053984020729862525,-1.0377888145109038,349531,349532,349534,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-06-03 10:00:00-04:00,-1,30601.69,30738.0,30329.07,272.6200000000026,-1.0036681094563862,-1.0110043283691583,350325,350326,350328,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-06-04 09:40:00-04:00,1,30257.58,30209.5,30353.73,96.16000000000349,-1.0103993344425952,-1.4523710482528953,350598,350599,350600,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-06-04 11:45:00-04:00,1,30395.5,30317.0,30552.5,157.0,1.5,-0.4140127388535032,350617,350618,350625,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-06-11 10:15:00-04:00,1,28760.72,28670.5,28941.16,180.44000000000233,1.4999999999999798,-0.09111061848815183,351954,351958,351963,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
2026-06-12 11:55:00-04:00,1,29452.3,29352.0,29652.9,200.59999999999854,1.5000000000000182,-0.43170488534396395,352246,352247,352259,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
2026-06-17 09:40:00-04:00,-1,30487.55,30535.25,30392.14,95.40000000000146,-1.010482180293501,-1.1467505241090123,353058,353059,353060,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
